SURVEY: DES   
SNID:   85853   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   17565 
HOST_GALAXY_PHOTO-Z:   0.3445  +- 0.0504  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 28 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56304.051  g NULL   1.138e+01   2.547e+00  
OBS:  56304.055  r NULL   3.410e+01   1.821e+00  
OBS:  56304.070  i NULL   2.734e+01   2.585e+00  
OBS:  56304.086  z NULL   3.731e+01   4.003e+00  
OBS:  56312.055  g NULL   1.735e+01   7.597e+00  
OBS:  56312.066  r NULL   4.020e+01   3.089e+00  
OBS:  56312.090  i NULL   4.940e+01   5.123e+00  
OBS:  56312.113  z NULL   5.314e+01   5.527e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56320.043  g NULL   5.399e+00   6.180e+00  
OBS:  56320.051  r NULL   2.613e+01   2.558e+00  
OBS:  56320.059  i NULL   2.746e+01   3.705e+00  
OBS:  56320.070  z NULL   3.229e+01   4.441e+00  
OBS:  56328.047  g NULL   1.077e+00   3.360e+00  
OBS:  56328.055  r NULL   1.406e+01   2.433e+00  
OBS:  56328.070  i NULL   1.706e+01   4.068e+00  
OBS:  56328.086  z NULL   1.762e+01   6.793e+00  
OBS:  56336.062  g NULL  -2.633e+00   3.705e+00  
OBS:  56336.082  r NULL   8.786e+00   3.020e+00  
OBS:  56337.062  i NULL   1.839e+01   2.957e+00  
OBS:  56337.078  z NULL   2.526e+01   3.779e+00  
OBS:  56345.039  g NULL  -1.442e-01   7.141e+00  
OBS:  56345.055  r NULL   9.989e+00   3.780e+00  
OBS:  56346.055  i NULL   4.027e+00   5.991e+00  
OBS:  56348.027  z NULL   3.478e+00   5.022e+00  
OBS:  56350.023  g NULL   3.055e+00   6.831e+00  
OBS:  56350.027  r NULL   2.855e+00   3.940e+00  
OBS:  56350.035  i NULL   7.899e+00   6.686e+00  
OBS:  56351.023  z NULL   1.039e+01   6.101e+00  
END: 
