SURVEY: DES   
SNID:   170132   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.5663 +-  0.0050  
 
HOST_GALAXY_GALID:   10142 
HOST_GALAXY_PHOTO-Z:   0.5398  +- 0.0374  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 100 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56194.215  g NULL   4.183e+00   4.767e+00  
OBS:  56194.223  r NULL   1.332e+01   5.414e+00  
OBS:  56194.227  z NULL   8.541e+00   6.544e+00  
OBS:  56200.234  i NULL   1.065e+01   1.199e+01  
OBS:  56208.160  g NULL   1.762e+01   3.042e+00  
OBS:  56208.176  r NULL   6.940e+01   2.806e+00  
OBS:  56208.191  z NULL   5.578e+01   5.056e+00  
OBS:  56210.156  i NULL   7.574e+01   7.184e+00  
OBS:  56216.164  g NULL   1.736e+01   2.768e+00  
OBS:  56216.176  r NULL   7.966e+01   2.587e+00  
OBS:  56216.191  z NULL   6.936e+01   4.261e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56219.211  i NULL   7.972e+01   3.384e+00  
OBS:  56221.148  g NULL  -5.113e+00   1.594e+01  
OBS:  56221.160  r NULL   8.545e+01   6.315e+00  
OBS:  56221.176  z NULL   1.067e+02   1.553e+01  
OBS:  56222.105  i NULL   7.183e+01   9.313e+00  
OBS:  56222.312  g NULL   1.363e+01   4.149e+00  
OBS:  56222.324  r NULL   7.877e+01   1.530e+01  
OBS:  56222.340  z NULL   9.611e+01   4.091e+01  
OBS:  56228.297  g NULL   2.610e+01   1.504e+01  
OBS:  56228.305  r NULL   6.997e+01   5.673e+00  
OBS:  56228.312  i NULL   7.800e+01   9.538e+00  
OBS:  56228.320  z NULL   7.432e+01   5.974e+00  
OBS:  56229.320  g NULL   2.315e+01   1.407e+01  
OBS:  56229.332  r NULL   5.914e+01   7.355e+00  
OBS:  56229.348  i NULL   7.285e+01   1.303e+01  
OBS:  56230.070  z NULL   5.095e+01   7.205e+00  
OBS:  56230.316  g NULL  -8.473e+00   1.369e+01  
OBS:  56230.328  r NULL   5.740e+01   6.779e+00  
OBS:  56230.344  i NULL   5.899e+01   1.245e+01  
OBS:  56231.301  g NULL  -1.783e+01   1.167e+01  
OBS:  56231.316  r NULL   6.235e+01   6.153e+00  
OBS:  56231.328  i NULL   5.184e+01   1.053e+01  
OBS:  56231.344  z NULL   6.541e+01   5.927e+00  
OBS:  56235.297  g NULL   1.035e+01   9.644e+00  
OBS:  56235.312  r NULL   3.946e+01   4.743e+00  
OBS:  56235.324  i NULL   6.269e+01   6.761e+00  
OBS:  56235.340  z NULL   6.125e+01   6.853e+00  
OBS:  56236.312  g NULL  -1.580e+00   7.815e+00  
OBS:  56236.324  r NULL   4.674e+01   3.856e+00  
OBS:  56236.340  i NULL   5.051e+01   6.172e+00  
OBS:  56237.074  z NULL   6.330e+01   7.116e+00  
OBS:  56237.340  g NULL   5.414e+00   1.182e+01  
OBS:  56238.051  r NULL   3.963e+01   4.396e+00  
OBS:  56238.059  i NULL   5.367e+01   5.577e+00  
OBS:  56238.340  g NULL   1.340e+01   1.063e+01  
OBS:  56243.047  z NULL   6.024e+01   8.407e+00  
OBS:  56243.320  g NULL   6.159e+00   4.206e+00  
OBS:  56243.336  r NULL   2.701e+01   3.356e+00  
OBS:  56244.039  i NULL   4.637e+01   7.098e+00  
OBS:  56244.309  g NULL   1.522e+00   4.127e+00  
OBS:  56244.320  r NULL   3.399e+01   3.304e+00  
OBS:  56245.047  z NULL   4.827e+01   5.098e+00  
OBS:  56245.320  g NULL   5.944e+00   4.236e+00  
OBS:  56246.055  r NULL   2.194e+01   2.440e+00  
OBS:  56246.070  i NULL   4.183e+01   3.982e+00  
OBS:  56247.223  g NULL   1.987e+00   2.985e+00  
OBS:  56247.230  z NULL   3.651e+01   4.446e+00  
OBS:  56248.305  r NULL   2.050e+01   2.425e+00  
OBS:  56248.316  i NULL   3.659e+01   4.299e+00  
OBS:  56258.152  g NULL  -6.608e-01   1.264e+01  
OBS:  56258.168  z NULL   3.380e+01   6.021e+00  
OBS:  56258.273  r NULL   5.973e+00   7.782e+00  
