SURVEY: DES   
SNID:   24254   
IAUC:    UNKNOWN 
SNTYPE:  33 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.2662 +-  0.0050  
 
HOST_GALAXY_GALID:   13268 
HOST_GALAXY_PHOTO-Z:   0.4594  +- 0.0470  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 24 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56312.055  g NULL  -1.358e+01   7.578e+00  
OBS:  56312.066  r NULL   8.171e+00   2.974e+00  
OBS:  56312.090  i NULL   7.549e+00   5.028e+00  
OBS:  56312.113  z NULL   8.569e+00   5.433e+00  
OBS:  56320.043  g NULL   2.135e+01   6.221e+00  
OBS:  56320.051  r NULL   3.284e+01   2.595e+00  
OBS:  56320.059  i NULL   3.812e+01   3.747e+00  
OBS:  56320.070  z NULL   3.352e+01   4.445e+00  
OBS:  56328.047  g NULL   2.700e+01   3.458e+00  
OBS:  56328.055  r NULL   4.044e+01   2.563e+00  
OBS:  56328.070  i NULL   5.966e+01   4.227e+00  
OBS:  56328.086  z NULL   4.050e+01   6.831e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56336.062  g NULL   1.223e+01   3.728e+00  
OBS:  56336.082  r NULL   2.331e+01   3.060e+00  
OBS:  56337.062  i NULL   4.262e+01   3.064e+00  
OBS:  56337.078  z NULL   3.802e+01   3.822e+00  
OBS:  56345.039  g NULL   1.407e+01   7.149e+00  
OBS:  56345.055  r NULL   8.069e+00   3.782e+00  
OBS:  56346.055  i NULL   2.552e+01   6.015e+00  
OBS:  56348.027  z NULL   3.279e+01   5.061e+00  
OBS:  56350.023  g NULL  -6.282e+00   6.834e+00  
OBS:  56350.027  r NULL   1.048e+01   3.948e+00  
OBS:  56350.035  i NULL   1.639e+01   6.697e+00  
OBS:  56351.023  z NULL   1.467e+01   6.106e+00  
END: 
