SURVEY: DES   
SNID:   96003   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   16820 
HOST_GALAXY_PHOTO-Z:   0.2427  +- 0.0326  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 99 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56207.156  g NULL  -2.190e-01   2.280e+00  
OBS:  56207.172  r NULL  -2.396e-01   1.603e+00  
OBS:  56209.191  i NULL   8.354e-01   2.139e+00  
OBS:  56209.215  z NULL   4.617e+00   2.202e+00  
OBS:  56215.164  g NULL   2.317e+01   1.693e+00  
OBS:  56215.180  r NULL   4.314e+00   1.102e+00  
OBS:  56217.152  i NULL   1.855e+01   1.448e+00  
OBS:  56217.191  z NULL   6.899e+01   2.234e+00  
OBS:  56221.062  g NULL   7.393e+01   4.752e+00  
OBS:  56221.074  r NULL   5.877e+01   3.758e+00  
OBS:  56221.195  i NULL   7.935e+01   1.356e+01  
OBS:  56221.227  z NULL   6.465e+01   4.198e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56222.047  g NULL   8.357e+01   6.666e+00  
OBS:  56222.062  r NULL   5.592e+01   3.310e+00  
OBS:  56222.191  i NULL   5.903e+01   9.876e+00  
OBS:  56222.211  z NULL   7.097e+01   5.020e+00  
OBS:  56228.031  g NULL   8.062e+01   2.620e+01  
OBS:  56228.047  r NULL   7.589e+01   1.174e+01  
OBS:  56228.156  i NULL   8.458e+01   5.424e+00  
OBS:  56228.188  z NULL   6.379e+01   3.088e+00  
OBS:  56229.031  g NULL   2.707e+01   3.078e+01  
OBS:  56229.156  r NULL   5.581e+01   3.758e+00  
OBS:  56229.172  i NULL   7.742e+01   7.208e+00  
OBS:  56229.199  z NULL   6.673e+01   3.184e+00  
OBS:  56230.035  g NULL   6.144e+01   9.409e+00  
OBS:  56230.043  r NULL   6.170e+01   4.043e+00  
OBS:  56230.191  i NULL   7.460e+01   6.476e+00  
OBS:  56230.215  z NULL   6.583e+01   3.174e+00  
OBS:  56231.035  g NULL   5.776e+01   7.796e+00  
OBS:  56231.156  r NULL   5.838e+01   2.885e+00  
OBS:  56231.172  i NULL   6.971e+01   4.974e+00  
OBS:  56231.191  z NULL   6.427e+01   3.252e+00  
OBS:  56235.145  g NULL   5.173e+01   3.951e+00  
OBS:  56235.160  r NULL   5.368e+01   2.043e+00  
OBS:  56235.172  i NULL   6.778e+01   3.454e+00  
OBS:  56235.195  z NULL   6.649e+01   3.192e+00  
OBS:  56236.160  g NULL   4.862e+01   2.265e+00  
OBS:  56236.172  r NULL   5.836e+01   2.188e+00  
OBS:  56236.188  i NULL   6.238e+01   3.031e+00  
OBS:  56236.207  z NULL   6.058e+01   3.389e+00  
OBS:  56237.176  g NULL   3.851e+01   3.583e+00  
OBS:  56237.188  r NULL   5.253e+01   2.483e+00  
OBS:  56237.207  i NULL   6.779e+01   3.144e+00  
OBS:  56237.238  z NULL   6.058e+01   4.034e+00  
OBS:  56238.188  g NULL   4.156e+01   3.139e+00  
OBS:  56238.199  r NULL   5.297e+01   2.274e+00  
OBS:  56238.219  i NULL   6.044e+01   3.440e+00  
OBS:  56238.250  z NULL   6.951e+01   5.037e+00  
OBS:  56243.203  g NULL   3.166e+01   1.845e+00  
OBS:  56243.211  r NULL   4.869e+01   1.551e+00  
OBS:  56243.223  i NULL   5.888e+01   2.171e+00  
OBS:  56243.250  z NULL   6.159e+01   2.681e+00  
OBS:  56244.180  g NULL   2.936e+01   1.921e+00  
OBS:  56244.188  r NULL   4.712e+01   1.655e+00  
OBS:  56244.203  i NULL   6.077e+01   2.305e+00  
OBS:  56244.223  z NULL   6.272e+01   2.525e+00  
OBS:  56245.191  g NULL   3.259e+01   4.878e+00  
OBS:  56245.199  r NULL   4.731e+01   1.493e+00  
OBS:  56245.219  i NULL   6.307e+01   2.405e+00  
OBS:  56245.246  z NULL   5.979e+01   6.029e+00  
OBS:  56246.234  g NULL   2.335e+01   2.093e+00  
OBS:  56246.246  r NULL   4.761e+01   3.319e+00  
OBS:  56246.262  i NULL   5.404e+01   5.751e+00  
OBS:  56246.285  z NULL   6.288e+01   1.283e+01  
OBS:  56248.207  g NULL   2.212e+01   1.842e+00  
OBS:  56248.215  r NULL   4.351e+01   1.577e+00  
OBS:  56248.230  i NULL   5.744e+01   2.469e+00  
OBS:  56248.250  z NULL   6.637e+01   3.278e+00  
OBS:  56258.242  g NULL   9.299e+00   8.088e+00  
OBS:  56258.258  r NULL   4.502e+01   4.505e+00  
OBS:  56259.160  i NULL   5.440e+01   4.660e+00  
OBS:  56259.180  z NULL   5.636e+01   3.239e+00  
OBS:  56261.215  g NULL   1.312e+01   3.975e+00  
OBS:  56261.230  r NULL   4.026e+01   2.015e+00  
OBS:  56267.156  i NULL   5.420e+01   2.446e+00  
OBS:  56267.180  z NULL   5.188e+01   3.203e+00  
OBS:  56274.160  g NULL   5.647e+00   2.051e+00  
OBS:  56274.176  r NULL   3.734e+01   1.622e+00  
OBS:  56275.223  i NULL   4.843e+01   3.151e+00  
OBS:  56276.191  z NULL   4.573e+01   3.511e+00  
OBS:  56282.160  g NULL   8.839e+00   3.415e+00  
OBS:  56282.184  r NULL   3.529e+01   2.290e+00  
OBS:  56287.160  i NULL   3.309e+01   5.030e+00  
OBS:  56287.191  z NULL   5.345e+01   4.022e+00  
OBS:  56289.035  g NULL   2.974e+00   1.189e+01  
OBS:  56289.043  r NULL   3.831e+01   4.250e+00  
OBS:  56289.152  i NULL   4.097e+01   4.400e+00  
OBS:  56289.176  z NULL   4.800e+01   4.555e+00  
OBS:  56297.039  g NULL   3.859e+00   1.593e+00  
OBS:  56297.047  r NULL   3.482e+01   1.402e+00  
OBS:  56297.062  i NULL   3.376e+01   1.980e+00  
OBS:  56297.090  z NULL   3.870e+01   2.244e+00  
