SURVEY: DES   
SNID:   42355   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.3614 +-  0.0050  
 
HOST_GALAXY_GALID:   13714 
HOST_GALAXY_PHOTO-Z:   0.3357  +- 0.0273  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 92 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56221.148  g NULL   1.552e+01   1.592e+01  
OBS:  56221.160  r NULL   9.704e+00   6.055e+00  
OBS:  56221.176  z NULL   1.409e+01   1.540e+01  
OBS:  56222.105  i NULL   2.234e+01   9.203e+00  
OBS:  56222.312  g NULL   2.759e+00   4.114e+00  
OBS:  56222.324  r NULL   2.472e-01   1.517e+01  
OBS:  56222.340  z NULL  -7.043e+00   4.086e+01  
OBS:  56228.297  g NULL  -1.423e+01   1.505e+01  
OBS:  56228.305  r NULL   3.568e+01   5.550e+00  
OBS:  56228.312  i NULL   4.479e+01   9.459e+00  
OBS:  56228.320  z NULL   4.785e+01   5.876e+00  
OBS:  56229.320  g NULL   5.867e+00   1.407e+01  
OBS:  56229.332  r NULL   4.569e+01   7.316e+00  
OBS:  56229.348  i NULL   5.260e+01   1.299e+01  
OBS:  56230.070  z NULL   7.086e+01   7.262e+00  
OBS:  56230.316  g NULL   1.317e+01   1.370e+01  
OBS:  56230.328  r NULL   4.935e+01   6.753e+00  
OBS:  56230.344  i NULL   4.689e+01   1.243e+01  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56231.301  g NULL   2.685e+01   1.169e+01  
OBS:  56231.316  r NULL   4.243e+01   6.093e+00  
OBS:  56231.328  i NULL   9.896e+01   1.064e+01  
OBS:  56231.344  z NULL   7.190e+01   5.953e+00  
OBS:  56235.297  g NULL   4.493e+01   9.722e+00  
OBS:  56235.312  r NULL   7.518e+01   4.907e+00  
OBS:  56235.324  i NULL   9.777e+01   6.915e+00  
OBS:  56235.340  z NULL   8.891e+01   6.961e+00  
OBS:  56236.312  g NULL   3.866e+01   7.904e+00  
OBS:  56236.324  r NULL   8.173e+01   4.076e+00  
OBS:  56236.340  i NULL   9.951e+01   6.391e+00  
OBS:  56237.074  z NULL   8.873e+01   7.215e+00  
OBS:  56237.340  g NULL   3.022e+01   1.191e+01  
OBS:  56238.051  r NULL   9.372e+01   4.698e+00  
OBS:  56238.059  i NULL   1.052e+02   5.848e+00  
OBS:  56238.340  g NULL   4.802e+01   1.075e+01  
OBS:  56243.047  z NULL   9.486e+01   8.522e+00  
OBS:  56243.320  g NULL   4.487e+01   4.377e+00  
OBS:  56243.336  r NULL   9.150e+01   3.773e+00  
OBS:  56244.039  i NULL   1.255e+02   7.446e+00  
OBS:  56244.309  g NULL   4.397e+01   4.302e+00  
OBS:  56244.320  r NULL   9.144e+01   3.707e+00  
OBS:  56245.047  z NULL   9.130e+01   5.306e+00  
OBS:  56245.320  g NULL   3.999e+01   4.428e+00  
OBS:  56246.055  r NULL   9.631e+01   3.056e+00  
OBS:  56246.070  i NULL   1.271e+02   4.606e+00  
OBS:  56247.223  g NULL   4.384e+01   3.211e+00  
OBS:  56247.230  z NULL   9.496e+01   4.747e+00  
OBS:  56248.305  r NULL   8.946e+01   2.976e+00  
OBS:  56248.316  i NULL   1.215e+02   4.848e+00  
OBS:  56258.152  g NULL   2.665e+01   1.266e+01  
OBS:  56258.168  z NULL   6.013e+01   6.097e+00  
OBS:  56258.273  r NULL   5.151e+01   7.856e+00  
OBS:  56258.281  i NULL   9.991e+01   1.277e+01  
OBS:  56261.266  g NULL   3.277e+01   1.012e+01  
OBS:  56261.273  r NULL   5.369e+01   4.331e+00  
OBS:  56261.281  i NULL   7.950e+01   7.205e+00  
OBS:  56261.289  z NULL   5.799e+01   5.019e+00  
OBS:  56275.152  g NULL   2.928e+00   3.324e+00  
OBS:  56275.172  r NULL   2.653e+01   2.321e+00  
OBS:  56275.191  i NULL   5.484e+01   4.633e+00  
OBS:  56275.203  z NULL   5.618e+01   5.435e+00  
OBS:  56283.203  g NULL   2.493e+00   6.290e+00  
OBS:  56283.211  r NULL   1.913e+01   3.357e+00  
OBS:  56283.215  i NULL   4.476e+01   5.894e+00  
OBS:  56283.223  z NULL   5.301e+01   5.148e+00  
OBS:  56288.199  g NULL   4.312e-01   1.179e+01  
OBS:  56288.215  r NULL   1.729e+01   6.194e+00  
OBS:  56289.109  i NULL   3.085e+01   7.115e+00  
OBS:  56289.125  z NULL   4.159e+01   5.485e+00  
OBS:  56292.098  g NULL   2.901e+00   1.165e+01  
OBS:  56292.102  r NULL   9.233e+00   4.842e+00  
OBS:  56292.191  i NULL   3.627e+01   5.655e+00  
OBS:  56292.199  z NULL   2.439e+01   5.185e+00  
OBS:  56304.051  g NULL  -1.258e+00   2.489e+00  
OBS:  56304.055  r NULL   8.964e+00   1.679e+00  
OBS:  56304.070  i NULL   2.392e+01   2.567e+00  
OBS:  56304.086  z NULL   2.459e+01   3.967e+00  
OBS:  56312.055  g NULL   7.949e+00   7.572e+00  
OBS:  56312.066  r NULL   1.512e+01   2.985e+00  
OBS:  56312.090  i NULL   2.858e+01   5.059e+00  
OBS:  56312.113  z NULL   1.885e+01   5.443e+00  
OBS:  56320.043  g NULL  -5.353e+00   6.172e+00  
OBS:  56320.051  r NULL   7.201e+00   2.502e+00  
OBS:  56320.059  i NULL   2.032e+01   3.685e+00  
OBS:  56320.070  z NULL   2.146e+01   4.416e+00  
OBS:  56328.047  g NULL   5.831e+00   3.357e+00  
OBS:  56328.055  r NULL   5.779e+00   2.414e+00  
OBS:  56328.070  i NULL   1.847e+01   4.070e+00  
OBS:  56328.086  z NULL   2.825e+01   6.804e+00  
OBS:  56336.062  g NULL   6.341e+00   3.705e+00  
OBS:  56336.082  r NULL   9.119e+00   3.018e+00  
OBS:  56337.062  i NULL   1.222e+01   2.946e+00  
OBS:  56337.078  z NULL   1.669e+01   3.762e+00  
END: 
