SURVEY: DES   
SNID:   97204   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      0.500000  deg 
DECL:    -43.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0111    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   13960 
HOST_GALAXY_PHOTO-Z:   0.3570  +- 0.0262  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 68 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56208.215  g NULL   1.123e+01   2.708e+00  
OBS:  56208.223  r NULL   2.528e+01   1.860e+00  
OBS:  56208.238  i NULL   3.154e+01   3.030e+00  
OBS:  56209.160  z NULL   2.652e+01   3.286e+00  
OBS:  56216.215  g NULL   6.965e+01   2.986e+00  
OBS:  56216.223  r NULL   1.002e+02   2.734e+00  
OBS:  56216.230  i NULL   1.027e+02   3.626e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56218.152  z NULL   9.632e+01   3.246e+00  
OBS:  56221.004  g NULL   1.066e+02   5.773e+00  
OBS:  56221.016  r NULL   1.442e+02   4.554e+00  
OBS:  56221.027  i NULL   1.428e+02   6.134e+00  
OBS:  56221.035  z NULL   1.265e+02   5.911e+00  
OBS:  56222.016  g NULL   1.125e+02   6.743e+00  
OBS:  56222.027  r NULL   1.607e+02   4.774e+00  
OBS:  56222.035  i NULL   1.510e+02   5.726e+00  
OBS:  56228.012  z NULL   1.185e+02   5.988e+00  
OBS:  56229.012  g NULL   9.647e+01   1.008e+01  
OBS:  56229.016  r NULL   1.623e+02   5.370e+00  
OBS:  56229.023  i NULL   1.911e+02   8.648e+00  
OBS:  56230.012  z NULL   1.168e+02   5.397e+00  
OBS:  56231.012  g NULL   8.657e+01   7.225e+00  
OBS:  56231.020  r NULL   1.604e+02   4.185e+00  
OBS:  56231.027  i NULL   1.669e+02   5.194e+00  
OBS:  56235.020  z NULL   1.046e+02   6.031e+00  
OBS:  56236.027  g NULL   5.378e+01   5.403e+00  
OBS:  56236.035  r NULL   1.440e+02   6.114e+00  
OBS:  56236.039  i NULL   1.517e+02   8.187e+00  
OBS:  56237.023  z NULL   1.013e+02   5.476e+00  
OBS:  56238.023  g NULL   4.710e+01   3.840e+00  
OBS:  56238.031  r NULL   1.183e+02   3.632e+00  
OBS:  56238.039  i NULL   1.448e+02   5.569e+00  
OBS:  56243.070  z NULL   7.262e+01   5.524e+00  
OBS:  56244.047  g NULL   2.963e+01   4.282e+00  
OBS:  56244.055  r NULL   8.264e+01   3.279e+00  
OBS:  56244.070  i NULL   1.175e+02   4.969e+00  
OBS:  56245.027  z NULL   6.895e+01   3.781e+00  
OBS:  56246.082  g NULL   2.364e+01   2.943e+00  
OBS:  56246.098  r NULL   7.027e+01   2.859e+00  
OBS:  56246.109  i NULL   1.047e+02   5.825e+00  
OBS:  56247.250  z NULL   5.555e+01   6.388e+00  
OBS:  56254.199  g NULL   9.539e+00   6.149e+00  
OBS:  56254.211  r NULL   4.551e+01   3.508e+00  
OBS:  56254.227  i NULL   8.105e+01   6.418e+00  
OBS:  56258.191  z NULL   7.157e+01   6.021e+00  
OBS:  56261.066  g NULL   8.113e+00   6.930e+00  
OBS:  56261.082  r NULL   3.352e+01   4.138e+00  
OBS:  56261.090  i NULL   6.652e+01   8.345e+00  
OBS:  56266.156  z NULL   5.488e+01   5.389e+00  
OBS:  56276.152  g NULL   7.128e+00   4.051e+00  
OBS:  56276.172  r NULL   2.021e+01   2.921e+00  
OBS:  56277.164  i NULL   3.712e+01   3.628e+00  
OBS:  56278.164  z NULL   2.727e+01   4.320e+00  
OBS:  56288.035  g NULL  -5.718e+00   1.451e+01  
OBS:  56288.043  r NULL   2.462e+01   5.425e+00  
OBS:  56288.051  i NULL   2.696e+01   6.007e+00  
OBS:  56288.066  z NULL   2.661e+01   6.755e+00  
OBS:  56292.109  g NULL   1.493e+01   7.773e+00  
OBS:  56292.125  r NULL   8.630e+00   3.881e+00  
OBS:  56296.039  i NULL   1.826e+01   3.504e+00  
OBS:  56296.051  z NULL   1.687e+01   4.475e+00  
OBS:  56305.043  g NULL   3.225e+00   2.884e+00  
OBS:  56305.051  r NULL   1.109e+01   2.192e+00  
OBS:  56305.055  i NULL   1.740e+01   3.077e+00  
OBS:  56305.070  z NULL   1.807e+01   3.682e+00  
OBS:  56317.035  g NULL   8.417e+00   1.480e+01  
OBS:  56317.043  r NULL   4.902e+00   6.187e+00  
OBS:  56317.051  i NULL   1.308e+01   6.919e+00  
OBS:  56318.035  z NULL   1.183e+01   1.346e+01  
END: 
