SURVEY: DES   
SNID:   27122   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:     0.5125 +-  0.0050  
 
HOST_GALAXY_GALID:   14997 
HOST_GALAXY_PHOTO-Z:   0.4591  +- 0.0428  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 36 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56303.039  g NULL   1.591e+01   1.438e+00  
OBS:  56303.051  r NULL   2.754e+01   1.056e+00  
OBS:  56303.070  i NULL   2.075e+01   1.477e+00  
OBS:  56303.094  z NULL   2.352e+01   2.256e+00  
OBS:  56311.043  g NULL   4.499e+01   2.852e+00  
OBS:  56311.055  r NULL   8.943e+01   2.269e+00  
OBS:  56311.074  i NULL   7.611e+01   2.796e+00  
OBS:  56311.098  z NULL   8.339e+01   2.896e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56317.125  g NULL   7.245e+01   4.478e+00  
OBS:  56317.141  r NULL   1.205e+02   2.946e+00  
OBS:  56318.109  i NULL   1.120e+02   3.499e+00  
OBS:  56318.141  z NULL   1.199e+02   3.729e+00  
OBS:  56321.090  g NULL   6.808e+01   6.831e+00  
OBS:  56321.098  r NULL   1.293e+02   3.825e+00  
OBS:  56321.109  i NULL   1.208e+02   4.114e+00  
OBS:  56321.141  z NULL   1.272e+02   3.800e+00  
OBS:  56332.039  g NULL   4.049e+01   1.732e+00  
OBS:  56332.051  r NULL   1.129e+02   2.356e+00  
OBS:  56332.070  i NULL   1.125e+02   2.657e+00  
OBS:  56332.094  z NULL   1.378e+02   3.647e+00  
OBS:  56340.043  g NULL   2.333e+01   2.810e+00  
OBS:  56340.055  r NULL   9.316e+01   2.421e+00  
OBS:  56340.074  i NULL   9.011e+01   3.217e+00  
OBS:  56340.098  z NULL   1.142e+02   3.670e+00  
OBS:  56348.055  g NULL   1.144e+01   3.270e+00  
OBS:  56348.070  r NULL   5.534e+01   2.357e+00  
OBS:  56349.004  i NULL   7.096e+01   2.719e+00  
OBS:  56349.027  z NULL   8.272e+01   2.884e+00  
OBS:  56350.043  g NULL   1.450e+01   3.854e+00  
OBS:  56350.055  r NULL   4.927e+01   2.054e+00  
OBS:  56350.070  i NULL   6.722e+01   3.411e+00  
OBS:  56350.098  z NULL   7.278e+01   5.050e+00  
OBS:  56351.043  g NULL   6.830e+00   3.362e+00  
OBS:  56351.055  r NULL   4.870e+01   2.001e+00  
OBS:  56351.070  i NULL   5.895e+01   3.263e+00  
OBS:  56351.098  z NULL   8.120e+01   5.019e+00  
END: 
