SURVEY: DES   
SNID:   63553   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   11881 
HOST_GALAXY_PHOTO-Z:   0.3309  +- 0.0271  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 92 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56216.164  g NULL  -3.385e-01   2.686e+00  
OBS:  56216.176  r NULL  -1.299e+00   2.036e+00  
OBS:  56216.191  z NULL  -2.243e+00   4.045e+00  
OBS:  56219.211  i NULL   8.767e-02   2.987e+00  
OBS:  56221.148  g NULL   1.351e+01   1.592e+01  
OBS:  56221.160  r NULL  -4.724e+00   6.048e+00  
OBS:  56221.176  z NULL  -1.444e+01   1.540e+01  
OBS:  56222.105  i NULL  -7.865e+00   9.191e+00  
OBS:  56222.312  g NULL   4.312e+00   4.108e+00  
OBS:  56222.324  r NULL   1.711e+01   1.517e+01  
OBS:  56222.340  z NULL  -8.209e-01   4.086e+01  
OBS:  56228.297  g NULL  -1.073e+01   1.504e+01  
OBS:  56228.305  r NULL  -7.837e-01   5.493e+00  
OBS:  56228.312  i NULL   9.134e+00   9.413e+00  
OBS:  56228.320  z NULL  -3.304e+00   5.800e+00  
OBS:  56229.320  g NULL   1.681e+00   1.406e+01  
OBS:  56229.332  r NULL  -1.477e+00   7.252e+00  
OBS:  56229.348  i NULL  -2.234e+01   1.295e+01  
OBS:  56230.070  z NULL  -8.111e+00   7.135e+00  
OBS:  56230.316  g NULL  -1.373e+01   1.369e+01  
OBS:  56230.328  r NULL   2.089e+00   6.674e+00  
OBS:  56230.344  i NULL   6.947e+00   1.239e+01  
OBS:  56231.301  g NULL   4.351e+00   1.167e+01  
OBS:  56231.316  r NULL   2.170e-01   6.021e+00  
OBS:  56231.328  i NULL   1.931e+01   1.048e+01  
OBS:  56231.344  z NULL   8.910e+00   5.793e+00  
OBS:  56235.297  g NULL   1.683e+01   9.660e+00  
OBS:  56235.312  r NULL   2.481e+01   4.694e+00  
OBS:  56235.324  i NULL   2.319e+01   6.662e+00  
OBS:  56235.340  z NULL   1.588e+01   6.758e+00  
