SURVEY: DES   
SNID:   171390   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   10427 
HOST_GALAXY_PHOTO-Z:   0.8874  +- 0.0289  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 55 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56273.160  g NULL   3.131e+01   1.905e+00  
OBS:  56273.176  r NULL   3.266e+00   1.215e+00  
OBS:  56273.188  i NULL  -1.417e+00   2.024e+00  
OBS:  56273.219  z NULL   2.340e+00   2.251e+00  
OBS:  56281.160  g NULL  -2.424e+00   2.074e+00  
OBS:  56281.184  r NULL   6.724e-01   1.274e+00  
OBS:  56281.203  i NULL  -1.802e+00   1.799e+00  
OBS:  56281.227  z NULL   1.341e+00   2.291e+00  
OBS:  56288.086  g NULL   2.298e+00   4.849e+00  
OBS:  56288.094  r NULL   5.169e+00   2.117e+00  
OBS:  56288.109  i NULL   8.655e+00   3.065e+00  
OBS:  56288.141  z NULL   1.301e+01   2.596e+00  
OBS:  56289.227  g NULL   4.223e+00   6.491e+00  
OBS:  56289.242  r NULL   7.300e+00   2.706e+00  
OBS:  56289.258  i NULL   5.147e+00   5.087e+00  
OBS:  56292.035  z NULL   1.955e+01   2.096e+00  
OBS:  56292.141  g NULL   6.446e+00   3.057e+00  
OBS:  56292.156  r NULL   8.572e+00   1.748e+00  
OBS:  56292.172  i NULL   1.644e+01   2.676e+00  
OBS:  56303.039  g NULL   2.863e-01   1.375e+00  
OBS:  56303.051  r NULL   1.157e+01   9.358e-01  
OBS:  56303.070  i NULL   2.249e+01   1.485e+00  
OBS:  56303.094  z NULL   2.078e+01   2.245e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56311.043  g NULL  -9.166e-01   2.670e+00  
OBS:  56311.055  r NULL   5.164e+00   1.503e+00  
OBS:  56311.074  i NULL   1.609e+01   2.412e+00  
OBS:  56311.098  z NULL   2.409e+01   2.478e+00  
OBS:  56317.125  g NULL  -4.514e+00   4.217e+00  
OBS:  56317.141  r NULL   3.483e+00   1.862e+00  
OBS:  56318.109  i NULL   1.582e+01   2.799e+00  
OBS:  56318.141  z NULL   1.841e+01   2.996e+00  
OBS:  56321.090  g NULL   4.208e-01   6.627e+00  
OBS:  56321.098  r NULL   3.277e+00   2.889e+00  
OBS:  56321.109  i NULL   3.198e+00   3.405e+00  
OBS:  56321.141  z NULL   1.175e+01   2.967e+00  
OBS:  56332.039  g NULL   7.605e-01   1.459e+00  
OBS:  56332.051  r NULL   7.009e-01   9.747e-01  
OBS:  56332.070  i NULL   2.994e+00   1.584e+00  
OBS:  56332.094  z NULL   7.382e+00   2.581e+00  
OBS:  56340.043  g NULL  -7.399e-02   2.749e+00  
OBS:  56340.055  r NULL  -1.542e+00   1.647e+00  
OBS:  56340.074  i NULL   1.027e-01   2.720e+00  
OBS:  56340.098  z NULL   2.745e+00   2.981e+00  
OBS:  56348.055  g NULL   2.152e+00   3.249e+00  
OBS:  56348.070  r NULL   2.487e+00   2.099e+00  
OBS:  56349.004  i NULL   2.466e-01   2.353e+00  
OBS:  56349.027  z NULL   4.302e+00   2.428e+00  
OBS:  56350.043  g NULL  -2.387e+00   3.835e+00  
OBS:  56350.055  r NULL   2.630e-01   1.814e+00  
OBS:  56350.070  i NULL   2.412e+00   3.160e+00  
OBS:  56350.098  z NULL   1.517e+01   4.868e+00  
OBS:  56351.043  g NULL  -3.474e-01   3.350e+00  
OBS:  56351.055  r NULL   1.263e+00   1.761e+00  
OBS:  56351.070  i NULL  -5.279e-01   3.058e+00  
OBS:  56351.098  z NULL  -1.375e+00   4.780e+00  
END: 
