SURVEY: DES   
SNID:   24429   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   15845 
HOST_GALAXY_PHOTO-Z:   0.7596  +- 0.0143  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 111 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   2.135e+01   1.050e+01  
OBS:  56178.250  r NULL  -2.711e+00   7.841e+00  
OBS:  56178.266  i NULL   3.949e+00   9.312e+00  
OBS:  56179.211  z NULL   3.805e+00   5.328e+00  
OBS:  56180.219  g NULL   3.388e+01   3.356e+00  
OBS:  56180.234  r NULL  -1.330e+00   2.425e+00  
OBS:  56180.250  i NULL  -1.341e+00   4.310e+00  
OBS:  56188.191  z NULL   4.679e+01   2.734e+01  
OBS:  56188.340  g NULL   3.428e+00   2.557e+01  
OBS:  56188.355  r NULL   4.661e+00   4.155e+00  
OBS:  56189.195  i NULL   2.597e+01   3.096e+01  
OBS:  56194.215  g NULL   6.403e+00   4.767e+00  
OBS:  56194.223  r NULL   1.301e+01   5.415e+00  
OBS:  56194.227  z NULL   1.238e+01   6.549e+00  
OBS:  56200.234  i NULL   1.274e+01   1.199e+01  
OBS:  56208.160  g NULL  -3.576e-01   2.978e+00  
OBS:  56208.176  r NULL   1.515e+01   2.459e+00  
OBS:  56208.191  z NULL   2.477e+01   4.965e+00  
OBS:  56210.156  i NULL   3.272e+01   7.059e+00  
OBS:  56216.164  g NULL   6.071e+00   2.690e+00  
OBS:  56216.176  r NULL   9.703e+00   2.052e+00  
OBS:  56216.191  z NULL   1.862e+01   4.065e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56219.211  i NULL   1.110e+01   3.006e+00  
OBS:  56221.148  g NULL  -4.852e-01   1.591e+01  
OBS:  56221.160  r NULL   1.675e+01   6.060e+00  
OBS:  56221.176  z NULL  -6.426e+00   1.540e+01  
OBS:  56222.105  i NULL   3.605e+01   9.219e+00  
OBS:  56222.312  g NULL   5.876e+00   4.103e+00  
OBS:  56222.324  r NULL   4.056e-01   1.517e+01  
OBS:  56222.340  z NULL   1.726e+01   4.086e+01  
OBS:  56228.297  g NULL   1.987e-01   1.503e+01  
OBS:  56228.305  r NULL  -1.404e+01   5.500e+00  
OBS:  56228.312  i NULL   2.086e+01   9.421e+00  
OBS:  56228.320  z NULL   2.245e+01   5.817e+00  
OBS:  56229.320  g NULL   1.017e+01   1.406e+01  
OBS:  56229.332  r NULL   7.038e+00   7.253e+00  
OBS:  56229.348  i NULL   9.528e+00   1.295e+01  
OBS:  56230.070  z NULL   1.640e+01   7.141e+00  
OBS:  56230.316  g NULL  -2.160e+01   1.369e+01  
OBS:  56230.328  r NULL  -7.734e+00   6.675e+00  
OBS:  56230.344  i NULL   1.306e+01   1.239e+01  
OBS:  56231.301  g NULL   1.370e+00   1.166e+01  
OBS:  56231.316  r NULL  -4.342e+00   6.019e+00  
OBS:  56231.328  i NULL   1.582e+01   1.047e+01  
OBS:  56231.344  z NULL   1.132e+01   5.796e+00  
OBS:  56235.297  g NULL  -1.647e+00   9.637e+00  
OBS:  56235.312  r NULL   3.637e+00   4.661e+00  
OBS:  56235.324  i NULL  -5.287e-01   6.642e+00  
OBS:  56235.340  z NULL   6.045e+00   6.752e+00  
OBS:  56236.312  g NULL  -3.822e+00   7.810e+00  
OBS:  56236.324  r NULL   3.504e+00   3.730e+00  
OBS:  56236.340  i NULL   8.836e+00   6.083e+00  
OBS:  56237.074  z NULL   1.938e+01   7.021e+00  
OBS:  56237.340  g NULL  -1.892e+00   1.182e+01  
OBS:  56238.051  r NULL   2.015e+00   4.311e+00  
OBS:  56238.059  i NULL   1.107e+01   5.471e+00  
OBS:  56238.340  g NULL   1.438e+00   1.062e+01  
OBS:  56243.047  z NULL   2.400e+01   8.339e+00  
OBS:  56243.320  g NULL   5.579e+00   4.201e+00  
OBS:  56243.336  r NULL   3.213e+00   3.299e+00  
OBS:  56244.039  i NULL  -9.391e-02   7.033e+00  
OBS:  56244.309  g NULL   1.123e+00   4.123e+00  
OBS:  56244.320  r NULL  -2.391e+00   3.225e+00  
OBS:  56245.047  z NULL  -1.214e+00   5.011e+00  
OBS:  56245.320  g NULL  -4.726e+00   4.229e+00  
OBS:  56246.055  r NULL   2.310e+00   2.384e+00  
OBS:  56246.070  i NULL   6.921e+00   3.887e+00  
OBS:  56247.223  g NULL  -7.247e+00   2.983e+00  
OBS:  56247.230  z NULL   8.842e+00   4.389e+00  
OBS:  56248.305  r NULL   9.994e-01   2.374e+00  
OBS:  56248.316  i NULL   3.284e+00   4.228e+00  
OBS:  56258.152  g NULL  -1.234e+01   1.264e+01  
OBS:  56258.168  z NULL  -4.659e+00   5.983e+00  
OBS:  56258.273  r NULL  -8.280e+00   7.779e+00  
OBS:  56258.281  i NULL   1.027e+01   1.262e+01  
OBS:  56261.266  g NULL  -2.077e+00   1.009e+01  
OBS:  56261.273  r NULL  -4.691e+00   4.185e+00  
OBS:  56261.281  i NULL  -5.825e+00   7.030e+00  
OBS:  56261.289  z NULL  -6.801e+00   4.894e+00  
OBS:  56275.152  g NULL   5.132e+00   3.313e+00  
OBS:  56275.172  r NULL  -6.077e-01   2.240e+00  
OBS:  56275.191  i NULL   2.554e+00   4.492e+00  
OBS:  56275.203  z NULL   2.784e-01   5.325e+00  
OBS:  56283.203  g NULL  -7.674e+00   6.287e+00  
OBS:  56283.211  r NULL   1.605e-01   3.325e+00  
OBS:  56283.215  i NULL  -6.312e-01   5.817e+00  
OBS:  56283.223  z NULL   1.374e+01   5.049e+00  
OBS:  56288.199  g NULL  -1.425e+01   1.179e+01  
OBS:  56288.215  r NULL   2.348e+00   6.181e+00  
OBS:  56289.109  i NULL   7.675e-01   7.080e+00  
OBS:  56289.125  z NULL   1.299e+00   5.422e+00  
OBS:  56292.098  g NULL   3.742e+00   1.166e+01  
OBS:  56292.102  r NULL  -3.065e+00   4.827e+00  
OBS:  56292.191  i NULL   3.370e+00   5.600e+00  
OBS:  56292.199  z NULL   1.955e+00   5.158e+00  
OBS:  56304.051  g NULL   9.603e+00   2.518e+00  
OBS:  56304.055  r NULL   2.073e-01   1.657e+00  
OBS:  56304.070  i NULL  -2.902e+00   2.507e+00  
OBS:  56304.086  z NULL   3.065e+00   3.934e+00  
OBS:  56312.055  g NULL   8.035e+00   7.579e+00  
OBS:  56312.066  r NULL  -4.122e-01   2.962e+00  
OBS:  56312.090  i NULL  -2.458e+00   5.020e+00  
OBS:  56312.113  z NULL   1.685e+00   5.429e+00  
OBS:  56320.043  g NULL   8.280e+00   6.180e+00  
OBS:  56320.051  r NULL  -3.017e-01   2.489e+00  
OBS:  56320.059  i NULL   2.696e+00   3.653e+00  
OBS:  56320.070  z NULL   2.664e+00   4.394e+00  
OBS:  56328.047  g NULL   8.273e+00   3.369e+00  
OBS:  56328.055  r NULL   1.465e+00   2.403e+00  
OBS:  56328.070  i NULL  -8.414e-02   4.045e+00  
OBS:  56328.086  z NULL  -1.562e+01   6.788e+00  
END: 
