SURVEY: DES   
SNID:   169983   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      0.500000  deg 
DECL:    -43.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0111    MW E(B-V) 
REDSHIFT_SPEC:     0.3666 +-  0.0050  
 
HOST_GALAXY_GALID:   14732 
HOST_GALAXY_PHOTO-Z:   0.3479  +- 0.0248  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 49 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56230.012  z NULL   4.553e+01   4.994e+00  
OBS:  56231.012  g NULL   1.858e+01   6.955e+00  
OBS:  56231.020  r NULL   5.245e+01   2.997e+00  
OBS:  56231.027  i NULL   4.250e+01   4.172e+00  
OBS:  56235.020  z NULL   4.993e+01   5.772e+00  
OBS:  56236.027  g NULL   3.787e+01   5.354e+00  
OBS:  56236.035  r NULL   5.862e+01   5.540e+00  
OBS:  56236.039  i NULL   6.216e+01   7.730e+00  
OBS:  56237.023  z NULL   4.451e+01   5.199e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56238.023  g NULL   7.336e+01   4.050e+00  
OBS:  56238.031  r NULL   6.264e+01   3.071e+00  
OBS:  56238.039  i NULL   6.421e+01   4.983e+00  
OBS:  56243.070  z NULL   7.200e+01   5.521e+00  
OBS:  56244.047  g NULL   1.269e+02   5.033e+00  
OBS:  56244.055  r NULL   7.485e+01   3.208e+00  
OBS:  56244.070  i NULL   7.960e+01   4.686e+00  
OBS:  56245.027  z NULL   7.534e+01   3.825e+00  
OBS:  56246.082  g NULL   1.217e+02   3.943e+00  
OBS:  56246.098  r NULL   7.932e+01   2.946e+00  
OBS:  56246.109  i NULL   8.406e+01   5.699e+00  
OBS:  56247.250  z NULL   7.971e+01   6.480e+00  
OBS:  56254.199  g NULL   1.207e+02   6.708e+00  
OBS:  56254.211  r NULL   1.080e+02   3.986e+00  
OBS:  56254.227  i NULL   9.780e+01   6.508e+00  
OBS:  56258.191  z NULL   1.406e+02   6.440e+00  
OBS:  56261.066  g NULL   1.365e+02   7.633e+00  
OBS:  56261.082  r NULL   1.095e+02   4.659e+00  
OBS:  56261.090  i NULL   1.274e+02   8.622e+00  
OBS:  56266.156  z NULL   1.910e+02   6.397e+00  
OBS:  56276.152  g NULL   1.066e+02   4.732e+00  
OBS:  56276.172  r NULL   1.282e+02   3.823e+00  
OBS:  56277.164  i NULL   1.442e+02   4.509e+00  
OBS:  56278.164  z NULL   2.547e+02   6.422e+00  
OBS:  56288.035  g NULL   7.491e+01   1.465e+01  
OBS:  56288.043  r NULL   1.187e+02   5.884e+00  
OBS:  56288.051  i NULL   1.371e+02   6.534e+00  
OBS:  56288.066  z NULL   2.607e+02   8.318e+00  
OBS:  56292.109  g NULL   7.851e+01   8.086e+00  
OBS:  56292.125  r NULL   1.143e+02   4.510e+00  
OBS:  56296.039  i NULL   1.363e+02   4.375e+00  
OBS:  56296.051  z NULL   2.571e+02   6.578e+00  
OBS:  56305.043  g NULL   7.307e+01   3.410e+00  
OBS:  56305.051  r NULL   1.088e+02   3.058e+00  
OBS:  56305.055  i NULL   1.298e+02   3.967e+00  
OBS:  56305.070  z NULL   2.422e+02   5.847e+00  
OBS:  56317.035  g NULL   5.909e+01   1.489e+01  
OBS:  56317.043  r NULL   9.445e+01   6.465e+00  
OBS:  56317.051  i NULL   1.240e+02   7.313e+00  
OBS:  56318.035  z NULL   2.181e+02   1.407e+01  
END: 
