SURVEY: DES   
SNID:   190222   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   18188 
HOST_GALAXY_PHOTO-Z:   0.7715  +- 0.0141  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 69 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56247.281  g NULL   2.984e-02   1.489e+00  
OBS:  56247.297  r NULL   3.649e-01   1.132e+00  
OBS:  56247.316  i NULL   5.048e-01   1.974e+00  
OBS:  56247.340  z NULL   1.512e+00   2.489e+00  
OBS:  56248.324  g NULL   4.347e-01   1.702e+00  
OBS:  56248.340  r NULL   1.786e+00   1.336e+00  
OBS:  56258.035  i NULL  -7.037e+00   9.886e+00  
OBS:  56258.066  z NULL   2.404e+00   3.968e+00  
OBS:  56258.215  g NULL   8.636e+00   4.950e+00  
OBS:  56258.227  r NULL   4.435e+00   2.383e+00  
OBS:  56261.098  g NULL  -1.740e+01   8.834e+00  
OBS:  56261.102  r NULL   6.380e+00   3.398e+00  
OBS:  56261.125  i NULL   7.613e+00   3.858e+00  
OBS:  56261.156  z NULL   4.624e+00   3.088e+00  
OBS:  56273.160  g NULL   3.801e+00   1.759e+00  
OBS:  56273.176  r NULL   1.618e+01   1.262e+00  
OBS:  56273.188  i NULL   3.118e+01   2.115e+00  
OBS:  56273.219  z NULL   2.569e+01   2.305e+00  
OBS:  56281.160  g NULL   6.297e-01   2.077e+00  
OBS:  56281.184  r NULL   1.811e+01   1.328e+00  
OBS:  56281.203  i NULL   2.901e+01   1.889e+00  
OBS:  56281.227  z NULL   2.665e+01   2.347e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56288.086  g NULL   7.045e+00   4.851e+00  
OBS:  56288.094  r NULL   8.434e+00   2.123e+00  
OBS:  56288.109  i NULL   2.107e+01   3.090e+00  
OBS:  56288.141  z NULL   2.634e+01   2.633e+00  
OBS:  56289.227  g NULL   9.737e+00   6.494e+00  
OBS:  56289.242  r NULL   5.454e+00   2.705e+00  
OBS:  56289.258  i NULL   2.589e+01   5.110e+00  
OBS:  56292.035  z NULL   2.206e+01   2.105e+00  
OBS:  56292.141  g NULL   6.722e-01   3.054e+00  
OBS:  56292.156  r NULL   8.272e+00   1.746e+00  
OBS:  56292.172  i NULL   1.648e+01   2.677e+00  
OBS:  56303.039  g NULL   1.975e-01   1.371e+00  
OBS:  56303.051  r NULL   3.337e+00   9.044e-01  
OBS:  56303.070  i NULL   1.209e+01   1.435e+00  
OBS:  56303.094  z NULL   1.225e+01   2.222e+00  
OBS:  56311.043  g NULL  -1.569e-01   2.670e+00  
OBS:  56311.055  r NULL   1.468e+00   1.497e+00  
OBS:  56311.074  i NULL   8.024e+00   2.394e+00  
OBS:  56311.098  z NULL   9.772e+00   2.442e+00  
OBS:  56317.125  g NULL  -1.102e+00   4.216e+00  
OBS:  56317.141  r NULL   1.177e+00   1.860e+00  
OBS:  56318.109  i NULL   1.448e+00   2.781e+00  
OBS:  56318.141  z NULL   1.191e+01   2.984e+00  
OBS:  56321.090  g NULL  -3.730e+00   6.627e+00  
OBS:  56321.098  r NULL   1.439e+00   2.888e+00  
OBS:  56321.109  i NULL   2.412e+00   3.403e+00  
OBS:  56321.141  z NULL   9.678e+00   2.963e+00  
OBS:  56332.039  g NULL  -4.845e-01   1.459e+00  
OBS:  56332.051  r NULL   6.662e-01   9.743e-01  
OBS:  56332.070  i NULL   7.915e-03   1.582e+00  
OBS:  56332.094  z NULL   1.113e+00   2.577e+00  
OBS:  56340.043  g NULL  -1.503e+00   2.749e+00  
OBS:  56340.055  r NULL  -4.172e+00   1.649e+00  
OBS:  56340.074  i NULL   2.571e+00   2.720e+00  
OBS:  56340.098  z NULL   6.784e+00   2.983e+00  
OBS:  56348.055  g NULL  -2.110e+00   3.249e+00  
OBS:  56348.070  r NULL   1.728e+00   2.099e+00  
OBS:  56349.004  i NULL   7.622e-01   2.353e+00  
OBS:  56349.027  z NULL   8.584e+00   2.432e+00  
OBS:  56350.043  g NULL   6.105e+00   3.837e+00  
OBS:  56350.055  r NULL   1.260e+00   1.814e+00  
OBS:  56350.070  i NULL   4.160e+00   3.160e+00  
OBS:  56350.098  z NULL   2.459e+00   4.860e+00  
OBS:  56351.043  g NULL  -7.221e-01   3.351e+00  
OBS:  56351.055  r NULL   3.885e+00   1.762e+00  
OBS:  56351.070  i NULL  -3.623e+00   3.059e+00  
OBS:  56351.098  z NULL  -1.854e+00   4.780e+00  
END: 
