SURVEY: DES   
SNID:   39795   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      0.500000  deg 
DECL:    -43.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0111    MW E(B-V) 
REDSHIFT_SPEC:     0.6648 +-  0.0050  
 
HOST_GALAXY_GALID:   17744 
HOST_GALAXY_PHOTO-Z:   0.6008  +- 0.0323  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 24 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56261.066  g NULL   5.978e+00   6.914e+00  
OBS:  56261.082  r NULL   2.641e+00   4.056e+00  
OBS:  56261.090  i NULL   1.631e+00   8.211e+00  
OBS:  56266.156  z NULL   5.589e+00   5.284e+00  
OBS:  56276.152  g NULL   9.004e+00   4.058e+00  
OBS:  56276.172  r NULL   3.408e+01   2.977e+00  
OBS:  56277.164  i NULL   3.430e+01   3.619e+00  
OBS:  56278.164  z NULL   4.849e+01   4.386e+00  
OBS:  56288.035  g NULL   1.502e+01   1.451e+01  
OBS:  56288.043  r NULL   4.772e+01   5.493e+00  
OBS:  56288.051  i NULL   4.145e+01   6.042e+00  
OBS:  56288.066  z NULL   4.961e+01   6.803e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56292.109  g NULL   8.146e+00   7.773e+00  
OBS:  56292.125  r NULL   3.872e+01   3.973e+00  
OBS:  56296.039  i NULL   4.177e+01   3.589e+00  
OBS:  56296.051  z NULL   5.444e+01   4.586e+00  
OBS:  56305.043  g NULL   1.090e+00   2.880e+00  
OBS:  56305.051  r NULL   1.479e+01   2.212e+00  
OBS:  56305.055  i NULL   3.385e+01   3.134e+00  
OBS:  56305.070  z NULL   3.684e+01   3.737e+00  
OBS:  56317.035  g NULL   2.042e+01   1.480e+01  
OBS:  56317.043  r NULL   6.569e+00   6.188e+00  
OBS:  56317.051  i NULL   1.942e+00   6.915e+00  
OBS:  56318.035  z NULL   2.329e+01   1.346e+01  
END: 
