SURVEY: DES   
SNID:   11720   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:     0.6432 +-  0.0050  
 
HOST_GALAXY_GALID:   11943 
HOST_GALAXY_PHOTO-Z:   0.6191  +- 0.0244  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 51 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56281.160  g NULL   6.127e+00   2.083e+00  
OBS:  56281.184  r NULL   7.716e+00   1.286e+00  
OBS:  56281.203  i NULL   2.642e+00   1.801e+00  
OBS:  56281.227  z NULL   6.397e+00   2.294e+00  
OBS:  56288.086  g NULL   2.561e+01   4.888e+00  
OBS:  56288.094  r NULL   3.553e+01   2.229e+00  
OBS:  56288.109  i NULL   3.401e+01   3.132e+00  
OBS:  56288.141  z NULL   2.195e+01   2.619e+00  
OBS:  56289.227  g NULL   2.542e+01   6.521e+00  
OBS:  56289.242  r NULL   4.865e+01   2.861e+00  
OBS:  56289.258  i NULL   4.797e+01   5.168e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56292.035  z NULL   4.200e+01   2.211e+00  
OBS:  56292.141  g NULL   3.638e+01   3.172e+00  
OBS:  56292.156  r NULL   6.741e+01   2.177e+00  
OBS:  56292.172  i NULL   6.180e+01   2.910e+00  
OBS:  56303.039  g NULL   5.472e+01   1.819e+00  
OBS:  56303.051  r NULL   1.213e+02   2.472e+00  
OBS:  56303.070  i NULL   1.075e+02   2.482e+00  
OBS:  56303.094  z NULL   7.869e+01   2.659e+00  
OBS:  56311.043  g NULL   4.135e+01   2.829e+00  
OBS:  56311.055  r NULL   1.235e+02   2.777e+00  
OBS:  56311.074  i NULL   1.186e+02   3.278e+00  
OBS:  56311.098  z NULL   8.511e+01   2.913e+00  
OBS:  56317.125  g NULL   2.935e+01   4.275e+00  
OBS:  56317.141  r NULL   1.014e+02   2.679e+00  
OBS:  56318.109  i NULL   1.079e+02   3.452e+00  
OBS:  56318.141  z NULL   8.392e+01   3.367e+00  
OBS:  56321.090  g NULL   1.294e+01   6.659e+00  
OBS:  56321.098  r NULL   8.507e+01   3.345e+00  
OBS:  56321.109  i NULL   9.273e+01   3.846e+00  
OBS:  56321.141  z NULL   8.094e+01   3.328e+00  
OBS:  56332.039  g NULL   1.144e+01   1.497e+00  
OBS:  56332.051  r NULL   5.173e+01   1.400e+00  
OBS:  56332.070  i NULL   6.115e+01   1.972e+00  
OBS:  56332.094  z NULL   6.181e+01   2.828e+00  
OBS:  56340.043  g NULL   2.291e+00   2.753e+00  
OBS:  56340.055  r NULL   2.947e+01   1.750e+00  
OBS:  56340.074  i NULL   4.180e+01   2.840e+00  
OBS:  56340.098  z NULL   4.936e+01   3.124e+00  
OBS:  56348.055  g NULL  -2.237e-01   3.253e+00  
OBS:  56348.070  r NULL   1.504e+01   2.123e+00  
OBS:  56349.004  i NULL   3.133e+01   2.434e+00  
OBS:  56349.027  z NULL   3.926e+01   2.540e+00  
OBS:  56350.043  g NULL   2.922e+00   3.839e+00  
OBS:  56350.055  r NULL   1.491e+01   1.842e+00  
OBS:  56350.070  i NULL   2.046e+01   3.188e+00  
OBS:  56350.098  z NULL   3.228e+01   4.899e+00  
OBS:  56351.043  g NULL   2.652e+00   3.354e+00  
OBS:  56351.055  r NULL   1.337e+01   1.785e+00  
OBS:  56351.070  i NULL   2.191e+01   3.091e+00  
OBS:  56351.098  z NULL   4.594e+01   4.859e+00  
END: 
