SURVEY: DES   
SNID:   194118   
IAUC:    UNKNOWN 
SNTYPE:  32 
FILTERS: griz 
RA:      34.500000  deg 
DECL:    -5.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0227    MW E(B-V) 
REDSHIFT_SPEC:     0.4651 +-  0.0050  
 
HOST_GALAXY_GALID:   18069 
HOST_GALAXY_PHOTO-Z:   0.4592  +- 0.0359  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 15 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56321.035  g NULL   2.301e+00   2.918e+00  
OBS:  56321.043  r NULL   1.177e+01   1.390e+00  
OBS:  56321.066  i NULL   2.789e+01   3.266e+00  
OBS:  56326.039  z NULL   5.949e+01   2.838e+00  
OBS:  56333.043  g NULL   2.324e+01   1.910e+00  
OBS:  56333.051  r NULL   7.035e+01   1.935e+00  
OBS:  56334.043  i NULL   1.023e+02   2.917e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56335.043  z NULL   1.060e+02   3.922e+00  
OBS:  56344.992  g NULL   1.236e+01   4.340e+00  
OBS:  56345.000  r NULL   5.691e+01   2.161e+00  
OBS:  56345.016  i NULL   8.702e+01   3.828e+00  
OBS:  56345.992  z NULL   1.095e+02   4.231e+00  
OBS:  56349.996  g NULL   3.779e+00   3.968e+00  
OBS:  56350.004  r NULL   4.359e+01   2.226e+00  
OBS:  56350.996  i NULL   7.775e+01   3.365e+00  
END: 
