SURVEY: DES   
SNID:   190551   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.6940 +-  0.0050  
 
HOST_GALAXY_GALID:   13980 
HOST_GALAXY_PHOTO-Z:   0.6789  +- 0.0240  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 52 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56258.152  g NULL  -3.534e+00   1.264e+01  
OBS:  56258.168  z NULL   2.305e+01   6.000e+00  
OBS:  56258.273  r NULL   1.145e+01   7.783e+00  
OBS:  56258.281  i NULL   2.701e+01   1.263e+01  
OBS:  56261.266  g NULL  -4.076e+00   1.009e+01  
OBS:  56261.273  r NULL   1.081e+01   4.197e+00  
OBS:  56261.281  i NULL   2.689e+00   7.034e+00  
OBS:  56261.289  z NULL   2.397e+01   4.915e+00  
OBS:  56275.152  g NULL  -3.458e-01   3.335e+00  
OBS:  56275.172  r NULL   4.610e+01   2.445e+00  
OBS:  56275.191  i NULL   4.988e+01   4.613e+00  
OBS:  56275.203  z NULL   4.934e+01   5.412e+00  
OBS:  56283.203  g NULL   5.735e+00   6.295e+00  
OBS:  56283.211  r NULL   4.466e+01   3.457e+00  
OBS:  56283.215  i NULL   5.480e+01   5.927e+00  
OBS:  56283.223  z NULL   6.608e+01   5.202e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56288.199  g NULL   6.718e+00   1.179e+01  
OBS:  56288.215  r NULL   3.637e+01   6.230e+00  
OBS:  56289.109  i NULL   2.936e+01   7.117e+00  
OBS:  56289.125  z NULL   5.782e+01   5.538e+00  
OBS:  56292.098  g NULL  -8.719e+00   1.166e+01  
OBS:  56292.102  r NULL   1.807e+01   4.866e+00  
OBS:  56292.191  i NULL   4.330e+01   5.677e+00  
OBS:  56292.199  z NULL   5.853e+01   5.282e+00  
OBS:  56304.051  g NULL  -2.794e+00   2.485e+00  
OBS:  56304.055  r NULL   1.303e+01   1.691e+00  
OBS:  56304.070  i NULL   2.496e+01   2.571e+00  
OBS:  56304.086  z NULL   2.724e+01   3.975e+00  
OBS:  56312.055  g NULL   1.808e+00   7.568e+00  
OBS:  56312.066  r NULL   5.350e+00   2.969e+00  
OBS:  56312.090  i NULL   1.897e+01   5.039e+00  
OBS:  56312.113  z NULL   2.952e+01   5.461e+00  
OBS:  56320.043  g NULL  -4.136e+00   6.169e+00  
OBS:  56320.051  r NULL   5.762e+00   2.495e+00  
OBS:  56320.059  i NULL   1.556e+01   3.671e+00  
OBS:  56320.070  z NULL   2.181e+01   4.417e+00  
OBS:  56328.047  g NULL  -9.723e-01   3.352e+00  
OBS:  56328.055  r NULL   1.950e-01   2.405e+00  
OBS:  56328.070  i NULL   7.392e+00   4.052e+00  
OBS:  56328.086  z NULL   2.468e+01   6.800e+00  
OBS:  56336.062  g NULL  -8.663e-01   3.700e+00  
OBS:  56336.082  r NULL   3.124e+00   3.009e+00  
OBS:  56337.062  i NULL   3.774e+00   2.932e+00  
OBS:  56337.078  z NULL   7.968e+00   3.752e+00  
OBS:  56345.039  g NULL   8.258e+00   7.141e+00  
OBS:  56345.055  r NULL   9.090e-01   3.771e+00  
OBS:  56346.055  i NULL   1.164e+01   5.992e+00  
OBS:  56348.027  z NULL   1.756e+01   5.031e+00  
OBS:  56350.023  g NULL   2.537e+00   6.829e+00  
OBS:  56350.027  r NULL   2.846e+00   3.937e+00  
OBS:  56350.035  i NULL   1.014e-01   6.683e+00  
OBS:  56351.023  z NULL   6.673e+00   6.099e+00  
END: 
