SURVEY: DES   
SNID:   196402   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.2721 +-  0.0050  
 
HOST_GALAXY_GALID:   13223 
HOST_GALAXY_PHOTO-Z:   0.3175  +- 0.0323  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 87 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   1.420e+01   1.050e+01  
OBS:  56178.250  r NULL   2.356e+01   7.860e+00  
OBS:  56178.266  i NULL   2.440e+01   9.327e+00  
OBS:  56179.211  z NULL   2.659e+01   5.354e+00  
OBS:  56180.219  g NULL   2.218e+01   3.294e+00  
OBS:  56180.234  r NULL   2.443e+01   2.490e+00  
OBS:  56180.250  i NULL   2.938e+01   4.358e+00  
OBS:  56188.191  z NULL   4.026e+01   2.734e+01  
OBS:  56188.340  g NULL   8.668e+01   2.576e+01  
OBS:  56188.355  r NULL   4.658e+01   4.283e+00  
OBS:  56189.195  i NULL   7.004e+01   3.100e+01  
OBS:  56194.215  g NULL   5.114e+01   4.978e+00  
OBS:  56194.223  r NULL   4.414e+01   5.519e+00  
OBS:  56194.227  z NULL   4.368e+01   6.603e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56200.234  i NULL   6.928e+01   1.206e+01  
OBS:  56208.160  g NULL   5.065e+01   3.255e+00  
OBS:  56208.176  r NULL   4.584e+01   2.620e+00  
OBS:  56208.191  z NULL   5.277e+01   5.045e+00  
OBS:  56210.156  i NULL   5.464e+01   7.117e+00  
OBS:  56216.164  g NULL   4.227e+01   2.923e+00  
OBS:  56216.176  r NULL   4.241e+01   2.224e+00  
OBS:  56216.191  z NULL   5.735e+01   4.194e+00  
OBS:  56219.211  i NULL   5.248e+01   3.177e+00  
OBS:  56221.148  g NULL   3.393e+01   1.598e+01  
OBS:  56221.160  r NULL   3.214e+01   6.106e+00  
OBS:  56221.176  z NULL   5.008e+01   1.543e+01  
OBS:  56222.105  i NULL   6.372e+01   9.282e+00  
OBS:  56222.312  g NULL   3.060e+01   4.232e+00  
OBS:  56222.324  r NULL   5.242e+01   1.523e+01  
OBS:  56222.340  z NULL  -1.414e+01   4.087e+01  
