SURVEY: DES   
SNID:   96477   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   19110 
HOST_GALAXY_PHOTO-Z:   0.9726  +- 0.0162  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 107 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL  -9.000e+00  -9.000e+00  
OBS:  56178.250  r NULL   2.800e+01   7.868e+00  
OBS:  56178.266  i NULL   4.752e+01   9.362e+00  
OBS:  56179.211  z NULL   4.108e+01   5.389e+00  
OBS:  56180.219  g NULL  -9.000e+00  -9.000e+00  
OBS:  56180.234  r NULL   2.740e+01   2.506e+00  
OBS:  56180.250  i NULL   3.543e+01   4.379e+00  
OBS:  56188.191  z NULL   2.103e+01   2.733e+01  
OBS:  56188.340  g NULL  -9.000e+00  -9.000e+00  
OBS:  56188.355  r NULL   2.304e+01   4.194e+00  
OBS:  56189.195  i NULL  -7.160e+00   3.097e+01  
OBS:  56194.215  g NULL  -9.000e+00  -9.000e+00  
OBS:  56194.223  r NULL   1.733e+01   5.427e+00  
OBS:  56194.227  z NULL   3.036e+01   6.575e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56200.234  i NULL   2.737e+01   1.200e+01  
OBS:  56208.160  g NULL  -9.000e+00  -9.000e+00  
OBS:  56208.176  r NULL   1.329e+00   2.435e+00  
OBS:  56208.191  z NULL   2.321e+01   4.962e+00  
OBS:  56210.156  i NULL   1.415e+01   7.036e+00  
OBS:  56216.164  g NULL  -9.000e+00  -9.000e+00  
OBS:  56216.176  r NULL   5.549e+00   2.043e+00  
OBS:  56216.191  z NULL   2.138e+01   4.070e+00  
OBS:  56219.211  i NULL   1.486e+01   3.010e+00  
OBS:  56221.148  g NULL  -9.000e+00  -9.000e+00  
OBS:  56221.160  r NULL   1.338e+00   6.050e+00  
OBS:  56221.176  z NULL   2.171e+01   1.540e+01  
OBS:  56222.105  i NULL   2.429e+01   9.205e+00  
OBS:  56222.312  g NULL  -9.000e+00  -9.000e+00  
OBS:  56222.324  r NULL   3.036e+01   1.518e+01  
OBS:  56222.340  z NULL   6.839e+01   4.088e+01  
OBS:  56228.297  g NULL  -9.000e+00  -9.000e+00  
OBS:  56228.305  r NULL  -1.287e+00   5.493e+00  
OBS:  56228.312  i NULL   5.950e+00   9.414e+00  
OBS:  56228.320  z NULL   2.665e+01   5.823e+00  
OBS:  56229.320  g NULL  -9.000e+00  -9.000e+00  
OBS:  56229.332  r NULL   1.052e+01   7.255e+00  
OBS:  56229.348  i NULL  -3.229e+01   1.296e+01  
OBS:  56230.070  z NULL   1.152e+01   7.138e+00  
OBS:  56230.316  g NULL  -9.000e+00  -9.000e+00  
OBS:  56230.328  r NULL   1.623e+01   6.680e+00  
OBS:  56230.344  i NULL   2.154e+01   1.240e+01  
OBS:  56231.301  g NULL  -9.000e+00  -9.000e+00  
OBS:  56231.316  r NULL   1.111e+01   6.022e+00  
OBS:  56231.328  i NULL   1.816e+01   1.047e+01  
OBS:  56231.344  z NULL   1.154e+01   5.796e+00  
OBS:  56235.297  g NULL  -9.000e+00  -9.000e+00  
OBS:  56235.312  r NULL   1.509e+01   4.669e+00  
OBS:  56235.324  i NULL   1.271e+01   6.646e+00  
OBS:  56235.340  z NULL   6.491e+00   6.752e+00  
OBS:  56236.312  g NULL  -9.000e+00  -9.000e+00  
OBS:  56236.324  r NULL   4.095e-01   3.730e+00  
OBS:  56236.340  i NULL   1.340e+01   6.087e+00  
OBS:  56237.074  z NULL   7.767e+00   7.014e+00  
OBS:  56237.340  g NULL  -9.000e+00  -9.000e+00  
OBS:  56238.051  r NULL  -4.826e-01   4.312e+00  
OBS:  56238.059  i NULL   7.109e+00   5.470e+00  
OBS:  56238.340  g NULL  -9.000e+00  -9.000e+00  
OBS:  56243.047  z NULL   9.897e+00   8.330e+00  
OBS:  56243.320  g NULL  -9.000e+00  -9.000e+00  
OBS:  56243.336  r NULL   7.903e+00   3.302e+00  
OBS:  56244.039  i NULL  -2.976e+00   7.034e+00  
OBS:  56244.309  g NULL  -9.000e+00  -9.000e+00  
OBS:  56244.320  r NULL  -2.155e+00   3.225e+00  
OBS:  56245.047  z NULL   1.549e+01   5.020e+00  
OBS:  56245.320  g NULL  -9.000e+00  -9.000e+00  
OBS:  56246.055  r NULL   5.991e-01   2.384e+00  
OBS:  56246.070  i NULL   4.520e+00   3.887e+00  
OBS:  56247.223  g NULL  -9.000e+00  -9.000e+00  
OBS:  56247.230  z NULL   9.786e+00   4.390e+00  
OBS:  56248.305  r NULL   3.401e+00   2.376e+00  
OBS:  56248.316  i NULL   5.205e+00   4.230e+00  
OBS:  56258.152  g NULL  -9.000e+00  -9.000e+00  
OBS:  56258.168  z NULL   1.182e+01   5.987e+00  
OBS:  56258.273  r NULL  -7.822e+00   7.779e+00  
OBS:  56258.281  i NULL   1.628e+01   1.263e+01  
OBS:  56261.266  g NULL  -9.000e+00  -9.000e+00  
OBS:  56261.273  r NULL  -7.956e+00   4.187e+00  
OBS:  56261.281  i NULL   9.241e+00   7.032e+00  
OBS:  56261.289  z NULL   9.582e+00   4.896e+00  
OBS:  56275.152  g NULL  -9.000e+00  -9.000e+00  
OBS:  56275.172  r NULL   2.914e+00   2.240e+00  
OBS:  56275.191  i NULL   1.099e+01   4.497e+00  
OBS:  56275.203  z NULL   1.720e+00   5.326e+00  
OBS:  56283.203  g NULL  -9.000e+00  -9.000e+00  
OBS:  56283.211  r NULL  -5.042e+00   3.327e+00  
OBS:  56283.215  i NULL   1.078e+01   5.821e+00  
OBS:  56283.223  z NULL   2.238e-01   5.043e+00  
OBS:  56288.199  g NULL  -9.000e+00  -9.000e+00  
OBS:  56288.215  r NULL   1.091e+00   6.181e+00  
OBS:  56289.109  i NULL  -1.455e+00   7.081e+00  
OBS:  56289.125  z NULL  -2.257e+00   5.423e+00  
OBS:  56292.098  g NULL  -9.000e+00  -9.000e+00  
OBS:  56292.102  r NULL   4.344e-01   4.827e+00  
OBS:  56292.191  i NULL   4.718e+00   5.601e+00  
OBS:  56292.199  z NULL  -9.732e-02   5.158e+00  
OBS:  56304.051  g NULL  -9.000e+00  -9.000e+00  
OBS:  56304.055  r NULL   2.050e+00   1.659e+00  
OBS:  56304.070  i NULL   5.296e+00   2.511e+00  
OBS:  56304.086  z NULL   5.542e+00   3.935e+00  
OBS:  56312.055  g NULL  -9.000e+00  -9.000e+00  
OBS:  56312.066  r NULL  -2.276e-01   2.963e+00  
OBS:  56312.090  i NULL  -1.778e+00   5.022e+00  
OBS:  56312.113  z NULL   7.476e+00   5.431e+00  
OBS:  56320.043  g NULL  -9.000e+00  -9.000e+00  
OBS:  56320.051  r NULL   6.303e+00   2.492e+00  
OBS:  56320.059  i NULL   8.157e-01   3.655e+00  
OBS:  56320.070  z NULL   2.741e+00   4.394e+00  
END: 
