SURVEY: DES   
SNID:   78491   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.7173 +-  0.0050  
 
HOST_GALAXY_GALID:   10529 
HOST_GALAXY_PHOTO-Z:   0.6686  +- 0.0390  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 108 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56208.160  g NULL   3.273e+00   2.982e+00  
OBS:  56208.176  r NULL   7.021e+00   2.440e+00  
OBS:  56208.191  z NULL   3.851e+00   4.940e+00  
OBS:  56210.156  i NULL   1.332e+01   7.034e+00  
OBS:  56216.164  g NULL   7.371e+00   2.724e+00  
OBS:  56216.176  r NULL   3.259e+01   2.159e+00  
OBS:  56216.191  z NULL   3.482e+01   4.103e+00  
OBS:  56219.211  i NULL   4.551e+01   3.137e+00  
OBS:  56221.148  g NULL  -8.366e-01   1.594e+01  
OBS:  56221.160  r NULL   5.163e+01   6.168e+00  
OBS:  56221.176  z NULL   3.281e+01   1.541e+01  
OBS:  56222.105  i NULL   5.095e+01   9.258e+00  
OBS:  56222.312  g NULL   1.903e+01   4.155e+00  
OBS:  56222.324  r NULL   7.483e+01   1.528e+01  
OBS:  56222.340  z NULL   4.640e+01   4.087e+01  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56228.297  g NULL   2.997e+01   1.505e+01  
OBS:  56228.305  r NULL   7.848e+01   5.713e+00  
OBS:  56228.312  i NULL   5.391e+01   9.480e+00  
OBS:  56228.320  z NULL   6.695e+01   5.942e+00  
OBS:  56229.320  g NULL   3.153e+00   1.407e+01  
OBS:  56229.332  r NULL   6.226e+01   7.366e+00  
OBS:  56229.348  i NULL   8.819e+01   1.306e+01  
OBS:  56230.070  z NULL   5.812e+01   7.223e+00  
OBS:  56230.316  g NULL   8.044e+00   1.369e+01  
OBS:  56230.328  r NULL   5.474e+01   6.773e+00  
OBS:  56230.344  i NULL   7.359e+01   1.248e+01  
OBS:  56231.301  g NULL   2.014e+01   1.168e+01  
OBS:  56231.316  r NULL   5.386e+01   6.128e+00  
OBS:  56231.328  i NULL   6.454e+01   1.055e+01  
OBS:  56231.344  z NULL   7.057e+01   5.947e+00  
OBS:  56235.297  g NULL   2.544e+01   9.663e+00  
OBS:  56235.312  r NULL   5.557e+01   4.806e+00  
OBS:  56235.324  i NULL   5.397e+01   6.739e+00  
OBS:  56235.340  z NULL   6.745e+01   6.874e+00  
OBS:  56236.312  g NULL   1.972e+01   7.834e+00  
OBS:  56236.324  r NULL   6.195e+01   3.939e+00  
OBS:  56236.340  i NULL   7.202e+01   6.251e+00  
OBS:  56237.074  z NULL   7.333e+01   7.151e+00  
OBS:  56237.340  g NULL   2.427e+01   1.184e+01  
OBS:  56238.051  r NULL   5.016e+01   4.443e+00  
OBS:  56238.059  i NULL   7.657e+01   5.677e+00  
OBS:  56238.340  g NULL   2.664e+00   1.064e+01  
OBS:  56243.047  z NULL   7.292e+01   8.443e+00  
OBS:  56243.320  g NULL   7.724e+00   4.220e+00  
OBS:  56243.336  r NULL   4.964e+01   3.459e+00  
OBS:  56244.039  i NULL   5.415e+01   7.124e+00  
OBS:  56244.309  g NULL   1.153e+01   4.146e+00  
OBS:  56244.320  r NULL   4.186e+01   3.351e+00  
OBS:  56245.047  z NULL   6.324e+01   5.157e+00  
OBS:  56245.320  g NULL   4.263e+00   4.252e+00  
OBS:  56246.055  r NULL   4.907e+01   2.593e+00  
OBS:  56246.070  i NULL   5.633e+01   4.056e+00  
OBS:  56247.223  g NULL   4.774e+00   3.001e+00  
OBS:  56247.230  z NULL   6.342e+01   4.553e+00  
OBS:  56248.305  r NULL   4.039e+01   2.530e+00  
OBS:  56248.316  i NULL   5.726e+01   4.387e+00  
OBS:  56258.152  g NULL  -9.744e+00   1.264e+01  
OBS:  56258.168  z NULL   4.053e+01   6.037e+00  
OBS:  56258.273  r NULL   2.965e+01   7.804e+00  
OBS:  56258.281  i NULL   5.127e+01   1.266e+01  
OBS:  56261.266  g NULL  -2.002e+01   1.009e+01  
OBS:  56261.273  r NULL   1.685e+01   4.206e+00  
OBS:  56261.281  i NULL   4.031e+01   7.078e+00  
OBS:  56261.289  z NULL   3.609e+01   4.944e+00  
OBS:  56275.152  g NULL   4.802e+00   3.312e+00  
OBS:  56275.172  r NULL   8.673e+00   2.253e+00  
OBS:  56275.191  i NULL   1.527e+01   4.509e+00  
OBS:  56275.203  z NULL   3.292e+01   5.365e+00  
OBS:  56283.203  g NULL   1.424e+00   6.286e+00  
OBS:  56283.211  r NULL  -6.351e-01   3.330e+00  
OBS:  56283.215  i NULL   2.009e+01   5.833e+00  
OBS:  56283.223  z NULL   1.614e+01   5.056e+00  
OBS:  56288.199  g NULL  -1.421e+01   1.179e+01  
OBS:  56288.215  r NULL   1.179e+01   6.186e+00  
OBS:  56289.109  i NULL   2.289e+01   7.095e+00  
OBS:  56289.125  z NULL   2.495e+01   5.445e+00  
OBS:  56292.098  g NULL  -1.011e+01   1.165e+01  
OBS:  56292.102  r NULL   2.529e+00   4.831e+00  
OBS:  56292.191  i NULL   2.911e+00   5.603e+00  
OBS:  56292.199  z NULL   1.631e+01   5.170e+00  
OBS:  56304.051  g NULL  -1.443e+00   2.485e+00  
OBS:  56304.055  r NULL   4.873e-01   1.661e+00  
OBS:  56304.070  i NULL   8.786e+00   2.518e+00  
OBS:  56304.086  z NULL   3.916e+00   3.938e+00  
OBS:  56312.055  g NULL  -8.088e+00   7.570e+00  
OBS:  56312.066  r NULL   4.366e+00   2.965e+00  
OBS:  56312.090  i NULL   9.227e+00   5.025e+00  
OBS:  56312.113  z NULL   1.026e+01   5.433e+00  
OBS:  56320.043  g NULL  -8.248e+00   6.170e+00  
OBS:  56320.051  r NULL  -1.595e+00   2.490e+00  
OBS:  56320.059  i NULL   3.689e+00   3.656e+00  
OBS:  56320.070  z NULL   1.394e+01   4.404e+00  
OBS:  56328.047  g NULL   6.525e+00   3.353e+00  
OBS:  56328.055  r NULL   1.286e-01   2.404e+00  
OBS:  56328.070  i NULL   2.305e+00   4.048e+00  
OBS:  56328.086  z NULL   3.741e+00   6.783e+00  
OBS:  56336.062  g NULL   2.376e+00   3.700e+00  
OBS:  56336.082  r NULL  -1.518e+00   3.008e+00  
OBS:  56337.062  i NULL   6.220e+00   2.932e+00  
OBS:  56337.078  z NULL   5.870e+00   3.750e+00  
OBS:  56345.039  g NULL  -3.776e-01   7.139e+00  
OBS:  56345.055  r NULL   5.094e-01   3.771e+00  
OBS:  56346.055  i NULL   1.845e+00   5.988e+00  
OBS:  56348.027  z NULL   4.887e+00   5.022e+00  
OBS:  56350.023  g NULL   1.365e+00   6.829e+00  
OBS:  56350.027  r NULL   4.224e+00   3.937e+00  
OBS:  56350.035  i NULL   3.009e+00   6.683e+00  
OBS:  56351.023  z NULL   1.522e+01   6.104e+00  
END: 
