SURVEY: DES   
SNID:   87415   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   19620 
HOST_GALAXY_PHOTO-Z:   0.3918  +- 0.0284  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 96 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56216.164  g NULL   6.009e-01   2.686e+00  
OBS:  56216.176  r NULL  -1.759e+00   2.036e+00  
OBS:  56216.191  z NULL   1.212e+00   4.045e+00  
OBS:  56219.211  i NULL   4.983e+00   2.988e+00  
OBS:  56221.148  g NULL  -2.618e+01   1.592e+01  
OBS:  56221.160  r NULL  -5.175e+00   6.048e+00  
OBS:  56221.176  z NULL   4.662e+00   1.539e+01  
OBS:  56222.105  i NULL   2.020e+01   9.198e+00  
OBS:  56222.312  g NULL  -3.140e-01   4.105e+00  
OBS:  56222.324  r NULL   1.101e+01   1.517e+01  
OBS:  56222.340  z NULL  -4.292e+01   4.086e+01  
OBS:  56228.297  g NULL   2.233e+01   1.504e+01  
OBS:  56228.305  r NULL   9.680e+00   5.496e+00  
OBS:  56228.312  i NULL   5.762e+00   9.412e+00  
OBS:  56228.320  z NULL   8.004e+00   5.802e+00  
OBS:  56229.320  g NULL  -4.807e+00   1.406e+01  
OBS:  56229.332  r NULL  -4.436e+00   7.252e+00  
OBS:  56229.348  i NULL  -7.742e+00   1.295e+01  
OBS:  56230.070  z NULL   6.916e+00   7.134e+00  
OBS:  56230.316  g NULL   2.923e+00   1.369e+01  
OBS:  56230.328  r NULL  -6.578e+00   6.674e+00  
OBS:  56230.344  i NULL  -3.052e+00   1.239e+01  
OBS:  56231.301  g NULL  -3.184e+00   1.166e+01  
OBS:  56231.316  r NULL   1.242e+01   6.024e+00  
OBS:  56231.328  i NULL  -2.506e+00   1.047e+01  
OBS:  56231.344  z NULL   1.114e+01   5.794e+00  
OBS:  56235.297  g NULL   6.428e+00   9.648e+00  
OBS:  56235.312  r NULL   6.529e+00   4.667e+00  
OBS:  56235.324  i NULL   5.568e+00   6.645e+00  
OBS:  56235.340  z NULL   7.236e+00   6.752e+00  
OBS:  56236.312  g NULL   2.288e+01   7.834e+00  
OBS:  56236.324  r NULL   1.595e+01   3.748e+00  
OBS:  56236.340  i NULL   3.864e+00   6.085e+00  
OBS:  56237.074  z NULL   9.283e+00   7.015e+00  
OBS:  56237.340  g NULL   1.403e+01   1.183e+01  
OBS:  56238.051  r NULL   2.154e+01   4.338e+00  
OBS:  56238.059  i NULL   2.043e+01   5.486e+00  
OBS:  56238.340  g NULL   5.361e+00   1.064e+01  
OBS:  56243.047  z NULL   3.439e+01   8.354e+00  
