SURVEY: DES   
SNID:   22055   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   13746 
HOST_GALAXY_PHOTO-Z:   0.6027  +- 0.0170  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 100 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56221.148  g NULL  -2.302e+00   1.591e+01  
OBS:  56221.160  r NULL   1.593e+01   6.066e+00  
OBS:  56221.176  z NULL   2.654e+01   1.540e+01  
OBS:  56222.105  i NULL   1.335e+01   9.199e+00  
OBS:  56222.312  g NULL  -2.449e-01   4.104e+00  
OBS:  56222.324  r NULL  -3.875e+00   1.518e+01  
OBS:  56222.340  z NULL  -2.323e-02   4.086e+01  
OBS:  56228.297  g NULL  -6.516e+00   1.504e+01  
OBS:  56228.305  r NULL   3.195e+01   5.533e+00  
OBS:  56228.312  i NULL   1.757e+01   9.422e+00  
OBS:  56228.320  z NULL   6.778e+00   5.804e+00  
OBS:  56229.320  g NULL  -1.837e+01   1.407e+01  
OBS:  56229.332  r NULL   1.925e+01   7.267e+00  
OBS:  56229.348  i NULL   2.284e+00   1.295e+01  
OBS:  56230.070  z NULL   2.470e+01   7.150e+00  
OBS:  56230.316  g NULL   6.612e+00   1.370e+01  
OBS:  56230.328  r NULL   1.952e+01   6.689e+00  
OBS:  56230.344  i NULL   9.605e+00   1.240e+01  
OBS:  56231.301  g NULL   2.222e+01   1.169e+01  
OBS:  56231.316  r NULL   1.613e+01   6.034e+00  
OBS:  56231.328  i NULL   9.954e+00   1.047e+01  
OBS:  56231.344  z NULL   7.339e+00   5.794e+00  
OBS:  56235.297  g NULL   3.782e+01   9.704e+00  
OBS:  56235.312  r NULL   2.251e+01   4.691e+00  
OBS:  56235.324  i NULL   2.265e+01   6.662e+00  
OBS:  56235.340  z NULL   3.030e+01   6.776e+00  
OBS:  56236.312  g NULL   3.309e+01   7.885e+00  
OBS:  56236.324  r NULL   2.142e+01   3.764e+00  
OBS:  56236.340  i NULL   2.784e+01   6.111e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56237.074  z NULL   2.091e+01   7.025e+00  
OBS:  56237.340  g NULL   3.347e+01   1.189e+01  
OBS:  56238.051  r NULL   1.992e+01   4.341e+00  
OBS:  56238.059  i NULL   3.139e+01   5.509e+00  
OBS:  56238.340  g NULL   5.764e+01   1.075e+01  
OBS:  56243.047  z NULL   3.434e+01   8.354e+00  
OBS:  56243.320  g NULL   4.034e+01   4.353e+00  
OBS:  56243.336  r NULL   2.723e+01   3.357e+00  
OBS:  56244.039  i NULL   2.958e+01   7.064e+00  
OBS:  56244.309  g NULL   4.080e+01   4.283e+00  
OBS:  56244.320  r NULL   2.671e+01   3.284e+00  
OBS:  56245.047  z NULL   3.771e+01   5.064e+00  
OBS:  56245.320  g NULL   4.066e+01   4.423e+00  
OBS:  56246.055  r NULL   3.034e+01   2.479e+00  
OBS:  56246.070  i NULL   3.506e+01   3.957e+00  
OBS:  56247.223  g NULL   3.633e+01   3.179e+00  
OBS:  56247.230  z NULL   2.939e+01   4.426e+00  
OBS:  56248.305  r NULL   2.731e+01   2.460e+00  
OBS:  56248.316  i NULL   3.811e+01   4.304e+00  
OBS:  56258.152  g NULL   3.656e+01   1.268e+01  
OBS:  56258.168  z NULL   4.464e+01   6.046e+00  
OBS:  56258.273  r NULL   4.135e+01   7.826e+00  
OBS:  56258.281  i NULL   3.191e+01   1.264e+01  
OBS:  56261.266  g NULL   2.224e+01   1.012e+01  
OBS:  56261.273  r NULL   4.133e+01   4.273e+00  
OBS:  56261.281  i NULL   3.213e+01   7.067e+00  
OBS:  56261.289  z NULL   3.681e+01   4.946e+00  
OBS:  56275.152  g NULL   2.594e+01   3.423e+00  
OBS:  56275.172  r NULL   3.302e+01   2.360e+00  
OBS:  56275.191  i NULL   5.515e+01   4.629e+00  
OBS:  56275.203  z NULL   3.870e+01   5.380e+00  
OBS:  56283.203  g NULL   1.451e+01   6.327e+00  
OBS:  56283.211  r NULL   3.182e+01   3.403e+00  
OBS:  56283.215  i NULL   4.471e+01   5.894e+00  
OBS:  56283.223  z NULL   4.613e+01   5.123e+00  
OBS:  56288.199  g NULL   2.874e+01   1.182e+01  
OBS:  56288.215  r NULL   4.061e+01   6.239e+00  
OBS:  56289.109  i NULL   4.721e+01   7.149e+00  
OBS:  56289.125  z NULL   4.112e+01   5.484e+00  
OBS:  56292.098  g NULL   4.042e+01   1.171e+01  
OBS:  56292.102  r NULL   2.963e+01   4.894e+00  
OBS:  56292.191  i NULL   4.036e+01   5.670e+00  
