SURVEY: DES   
SNID:   39036   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      0.500000  deg 
DECL:    -43.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0111    MW E(B-V) 
REDSHIFT_SPEC:     0.3797 +-  0.0050  
 
HOST_GALAXY_GALID:   19094 
HOST_GALAXY_PHOTO-Z:   0.3657  +- 0.0308  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 53 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56228.012  z NULL  -8.484e-01   5.545e+00  
OBS:  56229.012  g NULL  -1.525e+01   9.823e+00  
OBS:  56229.016  r NULL   9.550e+00   4.325e+00  
OBS:  56229.023  i NULL   1.699e+00   7.810e+00  
OBS:  56230.012  z NULL   4.922e+00   4.916e+00  
OBS:  56231.012  g NULL   9.654e+00   6.922e+00  
OBS:  56231.020  r NULL   1.260e+01   2.805e+00  
OBS:  56231.027  i NULL   9.256e+00   4.081e+00  
OBS:  56235.020  z NULL   2.191e+01   5.709e+00  
OBS:  56236.027  g NULL   9.753e+00   5.207e+00  
OBS:  56236.035  r NULL   3.630e+01   5.451e+00  
OBS:  56236.039  i NULL   2.259e+01   7.646e+00  
OBS:  56237.023  z NULL   4.756e+01   5.207e+00  
OBS:  56238.023  g NULL   1.242e+01   3.672e+00  
OBS:  56238.031  r NULL   4.515e+01   2.951e+00  
OBS:  56238.039  i NULL   4.595e+01   4.908e+00  
OBS:  56243.070  z NULL   8.648e+01   5.596e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56244.047  g NULL   4.311e+01   4.362e+00  
OBS:  56244.055  r NULL   1.092e+02   3.554e+00  
OBS:  56244.070  i NULL   9.084e+01   4.768e+00  
OBS:  56245.027  z NULL   9.711e+01   3.996e+00  
OBS:  56246.082  g NULL   5.105e+01   3.150e+00  
OBS:  56246.098  r NULL   1.199e+02   3.419e+00  
OBS:  56246.109  i NULL   1.132e+02   5.886e+00  
OBS:  56247.250  z NULL   8.878e+01   6.524e+00  
OBS:  56254.199  g NULL   3.745e+01   6.231e+00  
OBS:  56254.211  r NULL   1.238e+02   4.159e+00  
OBS:  56254.227  i NULL   1.432e+02   6.802e+00  
OBS:  56258.191  z NULL   1.089e+02   6.217e+00  
OBS:  56261.066  g NULL   3.208e+01   6.995e+00  
OBS:  56261.082  r NULL   9.370e+01   4.525e+00  
OBS:  56261.090  i NULL   1.029e+02   8.506e+00  
OBS:  56266.156  z NULL   6.347e+01   5.425e+00  
OBS:  56276.152  g NULL   6.107e+00   4.053e+00  
OBS:  56276.172  r NULL   3.700e+01   2.996e+00  
OBS:  56277.164  i NULL   6.845e+01   3.798e+00  
OBS:  56278.164  z NULL   5.261e+01   4.406e+00  
OBS:  56288.035  g NULL   2.355e+01   1.451e+01  
OBS:  56288.043  r NULL   1.359e+01   5.414e+00  
OBS:  56288.051  i NULL   4.544e+01   6.050e+00  
OBS:  56288.066  z NULL   5.374e+01   6.813e+00  
OBS:  56292.109  g NULL   1.421e+01   7.770e+00  
OBS:  56292.125  r NULL   1.533e+01   3.892e+00  
OBS:  56296.039  i NULL   2.984e+01   3.538e+00  
OBS:  56296.051  z NULL   2.923e+01   4.501e+00  
OBS:  56305.043  g NULL   2.001e+00   2.880e+00  
OBS:  56305.051  r NULL   1.533e+01   2.203e+00  
OBS:  56305.055  i NULL   2.235e+01   3.092e+00  
OBS:  56305.070  z NULL   2.425e+01   3.696e+00  
OBS:  56317.035  g NULL   1.559e+01   1.480e+01  
OBS:  56317.043  r NULL   8.660e+00   6.189e+00  
OBS:  56317.051  i NULL   2.127e+01   6.927e+00  
OBS:  56318.035  z NULL   1.293e+01   1.346e+01  
END: 
