SURVEY: DES   
SNID:   115474   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      36.750000  deg 
DECL:    -4.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0283    MW E(B-V) 
REDSHIFT_SPEC:     0.2182 +-  0.0050  
 
HOST_GALAXY_GALID:   11685 
HOST_GALAXY_PHOTO-Z:   0.1789  +- 0.0248  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 87 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56194.145  g NULL   1.046e+01   4.682e+00  
OBS:  56194.156  r NULL  -1.340e+00   2.751e+00  
OBS:  56194.172  i NULL  -9.674e-01   4.627e+00  
OBS:  56194.188  z NULL   7.276e+00   4.464e+00  
OBS:  56207.188  g NULL   3.202e+01   4.462e+00  
OBS:  56207.195  r NULL   1.134e+01   3.471e+00  
OBS:  56207.203  i NULL   1.052e+01   6.253e+00  
OBS:  56207.219  z NULL   1.164e+01   5.958e+00  
OBS:  56215.195  g NULL   6.901e+01   3.201e+00  
OBS:  56215.203  r NULL   6.101e+01   2.513e+00  
OBS:  56215.211  i NULL   6.777e+01   2.966e+00  
OBS:  56215.227  z NULL   4.223e+01   3.527e+00  
OBS:  56221.090  g NULL   6.082e+01   6.488e+00  
OBS:  56221.105  r NULL   5.561e+01   5.223e+00  
OBS:  56221.113  i NULL   6.562e+01   5.737e+00  
OBS:  56221.117  z NULL   4.650e+01   7.760e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56222.270  g NULL   5.691e+01   7.967e+00  
OBS:  56222.273  r NULL   4.647e+01   5.804e+00  
OBS:  56222.281  i NULL   4.544e+01   1.703e+01  
OBS:  56222.289  z NULL   5.512e+01   8.138e+00  
OBS:  56228.234  g NULL   6.968e+01   1.247e+01  
OBS:  56228.242  r NULL   4.977e+01   5.671e+00  
OBS:  56228.258  i NULL   5.085e+01   1.207e+01  
OBS:  56228.270  z NULL   4.225e+01   6.703e+00  
OBS:  56229.258  g NULL   8.519e+01   1.732e+01  
OBS:  56229.270  r NULL   4.589e+01   8.128e+00  
OBS:  56229.285  i NULL   8.950e+01   1.517e+01  
OBS:  56229.297  z NULL   4.409e+01   8.944e+00  
OBS:  56230.273  g NULL   4.163e+01   1.389e+01  
OBS:  56230.277  r NULL   6.020e+01   6.521e+00  
OBS:  56230.285  i NULL   7.296e+01   1.129e+01  
OBS:  56230.293  z NULL   4.120e+01   6.212e+00  
OBS:  56231.242  g NULL   5.037e+01   9.877e+00  
OBS:  56231.258  r NULL   5.256e+01   5.064e+00  
OBS:  56231.273  i NULL   6.603e+01   9.749e+00  
OBS:  56231.277  z NULL   4.473e+01   5.378e+00  
OBS:  56235.242  g NULL   5.284e+01   7.002e+00  
OBS:  56235.258  r NULL   4.465e+01   4.027e+00  
OBS:  56235.270  i NULL   7.917e+01   7.416e+00  
OBS:  56235.277  z NULL   4.605e+01   7.040e+00  
OBS:  56236.258  g NULL   5.242e+01   6.673e+00  
OBS:  56236.270  r NULL   4.858e+01   4.376e+00  
OBS:  56236.277  i NULL   6.662e+01   6.145e+00  
OBS:  56236.285  z NULL   4.614e+01   7.857e+00  
OBS:  56237.289  g NULL   7.144e+01   2.685e+01  
OBS:  56237.297  r NULL   7.113e+01   4.073e+01  
OBS:  56237.301  i NULL   2.215e+01   4.386e+01  
OBS:  56237.316  z NULL   3.500e+01   2.568e+01  
OBS:  56238.301  g NULL   4.732e+01   4.143e+01  
OBS:  56238.316  r NULL   3.039e+01   1.373e+01  
OBS:  56238.328  i NULL   7.969e+01   8.095e+00  
OBS:  56243.027  z NULL   6.033e+01   7.907e+00  
OBS:  56243.309  g NULL   3.825e+01   4.620e+00  
OBS:  56244.027  r NULL   4.524e+01   4.217e+00  
OBS:  56244.031  i NULL   6.775e+01   6.755e+00  
OBS:  56244.273  g NULL   2.853e+01   4.168e+00  
OBS:  56244.277  z NULL   4.288e+01   6.114e+00  
OBS:  56245.293  g NULL   3.202e+01   1.389e+01  
OBS:  56245.309  r NULL   4.868e+01   1.019e+01  
OBS:  56246.027  i NULL   6.775e+01   3.938e+00  
OBS:  56246.035  z NULL   4.630e+01   4.388e+00  
OBS:  56247.207  g NULL   3.111e+01   3.127e+00  
OBS:  56247.215  r NULL   4.653e+01   2.487e+00  
OBS:  56254.160  i NULL   6.503e+01   5.089e+00  
OBS:  56254.172  z NULL   4.154e+01   4.100e+00  
OBS:  56258.125  g NULL   3.526e+01   1.065e+01  
OBS:  56258.141  r NULL   4.964e+01   5.161e+00  
OBS:  56261.035  i NULL   5.658e+01   6.199e+00  
OBS:  56261.043  z NULL   5.137e+01   4.723e+00  
OBS:  56261.242  g NULL   1.955e+01   7.764e+00  
OBS:  56261.258  r NULL   5.038e+01   4.058e+00  
OBS:  56274.188  g NULL   4.934e+00   3.608e+00  
OBS:  56274.195  r NULL   5.169e+01   2.936e+00  
OBS:  56274.203  i NULL   5.411e+01   4.406e+00  
OBS:  56274.219  z NULL   5.514e+01   5.124e+00  
OBS:  56282.203  g NULL   1.341e+00   6.361e+00  
OBS:  56283.156  r NULL   4.672e+01   3.285e+00  
OBS:  56283.168  i NULL   5.155e+01   5.149e+00  
OBS:  56283.184  z NULL   4.827e+01   4.211e+00  
OBS:  56288.191  g NULL   2.270e+01   1.256e+01  
OBS:  56289.066  r NULL   5.394e+01   5.160e+00  
OBS:  56289.078  i NULL   5.442e+01   8.800e+00  
OBS:  56289.086  z NULL   4.830e+01   5.700e+00  
OBS:  56292.090  g NULL   6.917e+00   1.143e+01  
OBS:  56298.039  r NULL   4.709e+01   2.611e+00  
OBS:  56298.047  i NULL   4.004e+01   3.656e+00  
OBS:  56298.055  z NULL   4.280e+01   4.048e+00  
END: 
