SURVEY: DES   
SNID:   157864   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      36.750000  deg 
DECL:    -4.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0283    MW E(B-V) 
REDSHIFT_SPEC:     0.1362 +-  0.0050  
 
HOST_GALAXY_GALID:   15637 
HOST_GALAXY_PHOTO-Z:   0.2557  +- 0.0291  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 60 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56236.258  g NULL  -2.473e+00   6.534e+00  
OBS:  56236.270  r NULL   4.943e+00   4.254e+00  
OBS:  56236.277  i NULL   1.754e+00   5.994e+00  
OBS:  56236.285  z NULL   1.802e+00   7.804e+00  
OBS:  56237.289  g NULL   2.700e+01   2.675e+01  
OBS:  56237.297  r NULL   8.129e+01   4.071e+01  
OBS:  56237.301  i NULL  -1.261e+01   4.383e+01  
OBS:  56237.316  z NULL   2.267e+00   2.567e+01  
OBS:  56238.301  g NULL   8.885e+01   4.138e+01  
OBS:  56238.316  r NULL   2.918e+00   1.368e+01  
OBS:  56238.328  i NULL  -3.819e+00   7.933e+00  
OBS:  56243.027  z NULL   2.976e+01   7.844e+00  
OBS:  56243.309  g NULL  -6.714e+00   4.512e+00  
OBS:  56244.027  r NULL   1.594e+01   4.124e+00  
OBS:  56244.031  i NULL   4.193e+01   6.675e+00  
OBS:  56244.273  g NULL   1.206e+01   4.105e+00  
OBS:  56244.277  z NULL   6.945e+01   6.202e+00  
OBS:  56245.293  g NULL   3.177e+01   1.390e+01  
OBS:  56245.309  r NULL   5.492e+01   1.019e+01  
OBS:  56246.027  i NULL   1.011e+02   4.196e+00  
OBS:  56246.035  z NULL   1.903e+02   5.594e+00  
OBS:  56247.207  g NULL   1.126e+02   3.939e+00  
OBS:  56247.215  r NULL   1.211e+02   3.299e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56254.160  i NULL   3.062e+02   7.614e+00  
OBS:  56254.172  z NULL   3.384e+02   7.505e+00  
OBS:  56258.125  g NULL   3.506e+02   1.274e+01  
OBS:  56258.141  r NULL   3.451e+02   8.270e+00  
OBS:  56261.035  i NULL   3.796e+02   9.419e+00  
OBS:  56261.043  z NULL   2.829e+02   7.037e+00  
OBS:  56261.242  g NULL   3.010e+02   9.847e+00  
OBS:  56261.258  r NULL   3.363e+02   7.486e+00  
OBS:  56274.188  g NULL   1.925e+02   5.445e+00  
OBS:  56274.195  r NULL   2.791e+02   5.988e+00  
OBS:  56274.203  i NULL   3.993e+02   8.669e+00  
OBS:  56274.219  z NULL   2.374e+02   6.716e+00  
OBS:  56282.203  g NULL   1.396e+02   7.058e+00  
OBS:  56283.156  r NULL   2.495e+02   5.707e+00  
OBS:  56283.168  i NULL   3.271e+02   7.986e+00  
OBS:  56283.184  z NULL   2.133e+02   5.745e+00  
OBS:  56288.191  g NULL   1.111e+02   1.279e+01  
OBS:  56289.066  r NULL   2.183e+02   6.532e+00  
OBS:  56289.078  i NULL   2.762e+02   1.017e+01  
OBS:  56289.086  z NULL   2.063e+02   6.836e+00  
OBS:  56292.090  g NULL   1.134e+02   1.178e+01  
OBS:  56298.039  r NULL   1.784e+02   4.214e+00  
OBS:  56298.047  i NULL   1.877e+02   5.073e+00  
OBS:  56298.055  z NULL   1.906e+02   5.352e+00  
OBS:  56304.043  g NULL   4.832e+01   2.869e+00  
OBS:  56306.102  r NULL   1.490e+02   4.326e+00  
OBS:  56306.113  i NULL   1.414e+02   5.106e+00  
OBS:  56306.121  z NULL   1.859e+02   6.429e+00  
OBS:  56312.047  g NULL   3.082e+01   9.652e+00  
OBS:  56318.066  r NULL   1.099e+02   5.043e+00  
OBS:  56318.078  i NULL   8.374e+01   8.137e+00  
OBS:  56318.086  z NULL   1.730e+02   7.155e+00  
OBS:  56320.035  g NULL  -6.411e+00   1.147e+01  
OBS:  56327.039  r NULL   9.642e+01   3.391e+00  
OBS:  56327.047  i NULL   5.157e+01   4.310e+00  
OBS:  56327.055  z NULL   1.431e+02   5.472e+00  
OBS:  56328.039  g NULL   1.483e+01   3.746e+00  
END: 
