SURVEY: DES   
SNID:   73953   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.5074 +-  0.0050  
 
HOST_GALAXY_GALID:   14165 
HOST_GALAXY_PHOTO-Z:   0.5014  +- 0.0262  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 79 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56178.234  g NULL   7.556e+00   1.049e+01  
OBS:  56178.250  r NULL   5.542e+01   7.928e+00  
OBS:  56178.266  i NULL   7.850e+01   9.440e+00  
OBS:  56179.211  z NULL   7.300e+01   5.509e+00  
OBS:  56180.219  g NULL   6.771e+00   3.234e+00  
OBS:  56180.234  r NULL   4.719e+01   2.623e+00  
OBS:  56180.250  i NULL   5.723e+01   4.469e+00  
OBS:  56188.191  z NULL   7.645e+01   2.737e+01  
OBS:  56188.340  g NULL  -1.872e+01   2.559e+01  
OBS:  56188.355  r NULL   2.656e+01   4.206e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56189.195  i NULL   9.566e+00   3.097e+01  
OBS:  56194.215  g NULL   6.278e+00   4.773e+00  
OBS:  56194.223  r NULL   1.092e+01   5.425e+00  
OBS:  56194.227  z NULL   6.245e+01   6.656e+00  
OBS:  56200.234  i NULL   3.271e+01   1.200e+01  
OBS:  56208.160  g NULL  -1.681e+00   2.980e+00  
OBS:  56208.176  r NULL   1.158e+01   2.448e+00  
OBS:  56208.191  z NULL   4.228e+01   5.007e+00  
OBS:  56210.156  i NULL   3.651e+01   7.063e+00  
OBS:  56216.164  g NULL   3.198e+00   2.690e+00  
OBS:  56216.176  r NULL   7.074e+00   2.050e+00  
OBS:  56216.191  z NULL   2.690e+01   4.082e+00  
OBS:  56219.211  i NULL   2.149e+01   3.025e+00  
OBS:  56221.148  g NULL   1.553e+01   1.592e+01  
OBS:  56221.160  r NULL   1.060e+01   6.058e+00  
OBS:  56221.176  z NULL   2.570e+01   1.541e+01  
OBS:  56222.105  i NULL   1.449e+01   9.199e+00  
OBS:  56222.312  g NULL   6.330e+00   4.107e+00  
OBS:  56222.324  r NULL   6.529e+00   1.517e+01  
OBS:  56222.340  z NULL   3.932e+01   4.087e+01  
OBS:  56228.297  g NULL   4.773e+00   1.503e+01  
OBS:  56228.305  r NULL   8.227e+00   5.498e+00  
OBS:  56228.312  i NULL   2.113e+01   9.423e+00  
OBS:  56228.320  z NULL   2.371e+01   5.820e+00  
OBS:  56229.320  g NULL  -7.448e+00   1.406e+01  
OBS:  56229.332  r NULL   1.585e+01   7.260e+00  
OBS:  56229.348  i NULL  -9.826e+00   1.295e+01  
OBS:  56230.070  z NULL   4.911e+00   7.136e+00  
OBS:  56230.316  g NULL  -5.125e+00   1.368e+01  
OBS:  56230.328  r NULL  -7.435e+00   6.676e+00  
OBS:  56230.344  i NULL   1.851e+00   1.239e+01  
OBS:  56231.301  g NULL   1.170e+01   1.166e+01  
OBS:  56231.316  r NULL   9.706e+00   6.023e+00  
OBS:  56231.328  i NULL   3.270e+01   1.049e+01  
OBS:  56231.344  z NULL   2.300e+01   5.809e+00  
OBS:  56235.297  g NULL   1.545e+01   9.643e+00  
OBS:  56235.312  r NULL   7.589e+00   4.665e+00  
OBS:  56235.324  i NULL   4.403e+00   6.645e+00  
OBS:  56235.340  z NULL   1.848e+01   6.761e+00  
OBS:  56236.312  g NULL   1.127e+01   7.814e+00  
OBS:  56236.324  r NULL   8.298e+00   3.735e+00  
OBS:  56236.340  i NULL   7.916e+00   6.086e+00  
OBS:  56237.074  z NULL   2.226e+01   7.026e+00  
OBS:  56237.340  g NULL   6.987e+00   1.182e+01  
OBS:  56238.051  r NULL   3.396e+00   4.315e+00  
OBS:  56238.059  i NULL   1.021e+01   5.474e+00  
OBS:  56238.340  g NULL  -6.319e+00   1.063e+01  
OBS:  56243.047  z NULL   1.888e+01   8.336e+00  
OBS:  56243.320  g NULL  -1.593e-01   4.203e+00  
OBS:  56243.336  r NULL   6.121e+00   3.304e+00  
OBS:  56244.039  i NULL   1.577e+01   7.042e+00  
OBS:  56244.309  g NULL  -2.830e+00   4.127e+00  
OBS:  56244.320  r NULL   4.448e+00   3.230e+00  
OBS:  56245.047  z NULL   2.046e+01   5.028e+00  
OBS:  56245.320  g NULL   9.069e+00   4.237e+00  
OBS:  56246.055  r NULL   6.808e+00   2.392e+00  
OBS:  56246.070  i NULL   1.645e+01   3.903e+00  
OBS:  56247.223  g NULL  -2.451e+00   2.985e+00  
OBS:  56247.230  z NULL   2.075e+01   4.406e+00  
OBS:  56248.305  r NULL   1.016e+01   2.387e+00  
OBS:  56248.316  i NULL   1.538e+01   4.243e+00  
OBS:  56258.152  g NULL   9.117e+00   1.264e+01  
OBS:  56258.168  z NULL   2.986e+01   6.011e+00  
OBS:  56258.273  r NULL   1.117e+01   7.782e+00  
OBS:  56258.281  i NULL  -3.438e+00   1.262e+01  
OBS:  56261.266  g NULL  -9.035e+00   1.009e+01  
OBS:  56261.273  r NULL   8.005e+00   4.190e+00  
OBS:  56261.281  i NULL   1.737e+01   7.040e+00  
OBS:  56261.289  z NULL   2.355e+01   4.915e+00  
END: 
