SURVEY: DES   
SNID:   33296   
IAUC:    UNKNOWN 
SNTYPE:  22 
FILTERS: griz 
RA:      36.750000  deg 
DECL:    -4.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0283    MW E(B-V) 
REDSHIFT_SPEC:     0.6052 +-  0.0050  
 
HOST_GALAXY_GALID:   13503 
HOST_GALAXY_PHOTO-Z:   0.5600  +- 0.0452  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 100 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56215.195  g NULL   2.659e+00   2.696e+00  
OBS:  56215.203  r NULL   1.806e+01   2.218e+00  
OBS:  56215.211  i NULL   1.610e+01   2.667e+00  
OBS:  56215.227  z NULL   1.982e+01   3.450e+00  
OBS:  56221.090  g NULL   3.778e+01   6.357e+00  
OBS:  56221.105  r NULL   2.159e+01   5.110e+00  
OBS:  56221.113  i NULL   2.971e+01   5.615e+00  
OBS:  56221.117  z NULL   1.485e+01   7.713e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56222.270  g NULL   4.167e+01   7.852e+00  
OBS:  56222.273  r NULL   2.891e+01   5.738e+00  
OBS:  56222.281  i NULL   4.094e+01   1.701e+01  
OBS:  56222.289  z NULL   8.551e+00   8.070e+00  
OBS:  56228.234  g NULL   5.520e+01   1.243e+01  
OBS:  56228.242  r NULL   3.442e+01   5.619e+00  
OBS:  56228.258  i NULL   4.421e+01   1.206e+01  
OBS:  56228.270  z NULL   2.476e+01   6.669e+00  
OBS:  56229.258  g NULL   4.262e+01   1.726e+01  
OBS:  56229.270  r NULL   2.492e+01   8.088e+00  
OBS:  56229.285  i NULL   4.139e+01   1.509e+01  
OBS:  56229.297  z NULL   2.866e+01   8.919e+00  
OBS:  56230.273  g NULL   3.921e+01   1.388e+01  
OBS:  56230.277  r NULL   3.221e+01   6.445e+00  
OBS:  56230.285  i NULL   2.538e+01   1.121e+01  
OBS:  56230.293  z NULL   2.112e+01   6.173e+00  
OBS:  56231.242  g NULL   5.256e+01   9.870e+00  
OBS:  56231.258  r NULL   3.339e+01   4.998e+00  
OBS:  56231.273  i NULL   2.972e+01   9.680e+00  
