SURVEY: DES   
SNID:   124919   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      52.500000  deg 
DECL:    -27.500000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0097    MW E(B-V) 
REDSHIFT_SPEC:     0.5624 +-  0.0050  
 
HOST_GALAXY_GALID:   10005 
HOST_GALAXY_PHOTO-Z:   0.5724  +- 0.0228  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 129 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56218.172  g NULL   1.661e+00   1.253e+00  
OBS:  56218.191  r NULL   9.819e+00   9.811e-01  
OBS:  56218.211  i NULL   5.378e+00   1.506e+00  
OBS:  56219.156  z NULL   7.329e+00   1.939e+00  
OBS:  56221.273  g NULL   2.039e+00   3.915e+00  
OBS:  56221.281  r NULL   1.215e+01   5.594e+00  
OBS:  56221.297  i NULL   1.271e+01   4.494e+00  
OBS:  56221.324  z NULL   3.853e+01   1.441e+01  
OBS:  56222.074  g NULL   1.209e+01   5.915e+00  
OBS:  56222.090  r NULL   2.408e+01   2.671e+00  
OBS:  56222.113  i NULL   2.477e+01   3.359e+00  
OBS:  56222.133  z NULL   2.000e+01   5.071e+00  
OBS:  56228.059  g NULL   1.391e+01   7.704e+00  
OBS:  56228.066  r NULL   4.743e+01   2.564e+00  
OBS:  56228.086  i NULL   4.487e+01   5.185e+00  
OBS:  56228.109  z NULL   4.336e+01   4.215e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56229.047  g NULL   3.730e+01   2.393e+01  
OBS:  56229.059  r NULL   5.512e+01   3.998e+00  
OBS:  56229.074  i NULL   5.337e+01   5.522e+00  
OBS:  56229.102  z NULL   4.188e+01   4.914e+00  
OBS:  56230.059  g NULL   2.416e+01   6.595e+00  
OBS:  56230.102  r NULL   6.030e+01   3.141e+00  
OBS:  56230.113  i NULL   6.573e+01   5.325e+00  
OBS:  56230.145  z NULL   5.205e+01   2.841e+00  
OBS:  56231.043  g NULL   3.518e+01   6.091e+00  
OBS:  56231.059  r NULL   6.405e+01   2.835e+00  
OBS:  56231.070  i NULL   5.830e+01   4.386e+00  
OBS:  56231.102  z NULL   5.167e+01   3.421e+00  
OBS:  56235.039  g NULL   2.705e+01   5.235e+00  
OBS:  56235.047  r NULL   8.903e+01   4.089e+00  
OBS:  56235.062  i NULL   8.359e+01   4.486e+00  
OBS:  56235.090  z NULL   7.580e+01   8.355e+00  
OBS:  56236.047  g NULL   2.382e+01   4.928e+00  
OBS:  56236.062  r NULL   8.400e+01   3.114e+00  
OBS:  56236.074  i NULL   8.635e+01   5.477e+00  
OBS:  56236.105  z NULL   6.835e+01   5.473e+00  
OBS:  56237.039  g NULL   2.831e+01   3.237e+00  
OBS:  56237.051  r NULL   8.548e+01   2.750e+00  
OBS:  56237.094  i NULL   7.939e+01   2.916e+00  
OBS:  56237.125  z NULL   7.017e+01   3.925e+00  
OBS:  56238.074  g NULL   2.901e+01   2.615e+00  
OBS:  56238.094  r NULL   8.694e+01   2.299e+00  
OBS:  56238.109  i NULL   7.548e+01   3.082e+00  
OBS:  56238.129  z NULL   7.131e+01   3.384e+00  
OBS:  56243.098  g NULL   1.930e+01   2.228e+00  
OBS:  56243.109  r NULL   8.840e+01   2.364e+00  
OBS:  56243.125  i NULL   8.527e+01   3.035e+00  
OBS:  56243.152  z NULL   7.824e+01   2.944e+00  
OBS:  56244.082  g NULL   1.572e+01   2.240e+00  
OBS:  56244.098  r NULL   9.098e+01   2.384e+00  
OBS:  56244.109  i NULL   8.289e+01   3.033e+00  
OBS:  56244.133  z NULL   8.128e+01   3.350e+00  
OBS:  56245.070  g NULL   2.064e+01   1.796e+00  
OBS:  56245.082  r NULL   8.973e+01   2.181e+00  
OBS:  56245.109  i NULL   8.110e+01   3.571e+00  
OBS:  56245.137  z NULL   8.226e+01   3.233e+00  
OBS:  56246.117  g NULL   9.774e+00   6.594e+00  
