SURVEY: DES   
SNID:   26779   
IAUC:    UNKNOWN 
SNTYPE:  1 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:     0.9206 +-  0.0050  
 
HOST_GALAXY_GALID:   14972 
HOST_GALAXY_PHOTO-Z:   0.9085  +- 0.0257  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 34 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56289.109  i NULL  -3.545e+00   7.080e+00  
OBS:  56289.125  z NULL  -6.401e+00   5.424e+00  
OBS:  56292.098  g NULL  -9.000e+00  -9.000e+00  
OBS:  56292.102  r NULL  -5.628e+00   4.828e+00  
OBS:  56292.191  i NULL   1.073e+01   5.604e+00  
OBS:  56292.199  z NULL   4.871e+00   5.159e+00  
OBS:  56304.051  g NULL  -9.000e+00  -9.000e+00  
OBS:  56304.055  r NULL   1.167e+01   1.688e+00  
OBS:  56304.070  i NULL   2.776e+01   2.579e+00  
OBS:  56304.086  z NULL   1.642e+01   3.950e+00  
OBS:  56312.055  g NULL  -9.000e+00  -9.000e+00  
OBS:  56312.066  r NULL   2.921e+01   3.034e+00  
OBS:  56312.090  i NULL   4.874e+01   5.120e+00  
OBS:  56312.113  z NULL   3.273e+01   5.469e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56320.043  g NULL  -9.000e+00  -9.000e+00  
OBS:  56320.051  r NULL   2.984e+01   2.577e+00  
OBS:  56320.059  i NULL   5.272e+01   3.814e+00  
OBS:  56320.070  z NULL   4.453e+01   4.480e+00  
OBS:  56328.047  g NULL  -9.000e+00  -9.000e+00  
OBS:  56328.055  r NULL   1.957e+01   2.453e+00  
OBS:  56328.070  i NULL   4.679e+01   4.165e+00  
OBS:  56328.086  z NULL   4.038e+01   6.829e+00  
OBS:  56336.062  g NULL  -9.000e+00  -9.000e+00  
OBS:  56336.082  r NULL   1.374e+01   3.028e+00  
OBS:  56337.062  i NULL   3.998e+01   3.045e+00  
OBS:  56337.078  z NULL   3.085e+01   3.798e+00  
OBS:  56345.039  g NULL  -9.000e+00  -9.000e+00  
OBS:  56345.055  r NULL   4.805e+00   3.776e+00  
OBS:  56346.055  i NULL   2.193e+01   6.008e+00  
OBS:  56348.027  z NULL   2.285e+01   5.042e+00  
OBS:  56350.023  g NULL  -9.000e+00  -9.000e+00  
OBS:  56350.027  r NULL  -2.130e-01   3.939e+00  
OBS:  56350.035  i NULL   1.972e+01   6.698e+00  
OBS:  56351.023  z NULL   1.354e+01   6.105e+00  
END: 
