SURVEY: DES   
SNID:   95582   
IAUC:    UNKNOWN 
SNTYPE:  -9 
FILTERS: griz 
RA:      48.000000  deg 
DECL:    0.000000  deg 
FAKE:    3   (=> BLIND-TEST simulation) 
MWEBV:   0.0713    MW E(B-V) 
REDSHIFT_SPEC:    -9.0000 +-  9.0000  
 
HOST_GALAXY_GALID:   18037 
HOST_GALAXY_PHOTO-Z:   0.5842  +- 0.0189  




# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 44 
NVAR: 5 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR   
OBS:  56275.152  g NULL  -3.728e+00   3.310e+00  
OBS:  56275.172  r NULL  -4.269e+00   2.241e+00  
OBS:  56275.191  i NULL   5.844e+00   4.493e+00  
OBS:  56275.203  z NULL  -4.510e+00   5.325e+00  
OBS:  56283.203  g NULL   1.202e+01   6.296e+00  
OBS:  56283.211  r NULL  -3.833e+00   3.329e+00  
OBS:  56283.215  i NULL   5.709e+00   5.820e+00  
OBS:  56283.223  z NULL   3.256e+00   5.044e+00  
OBS:  56288.199  g NULL   3.176e+01   1.182e+01  
OBS:  56288.215  r NULL   1.449e+01   6.192e+00  
OBS:  56289.109  i NULL   1.489e+01   7.092e+00  
OBS:  56289.125  z NULL   1.193e+01   5.430e+00  
OBS:  56292.098  g NULL   2.336e+01   1.169e+01  
OBS:  56292.102  r NULL   2.394e+01   4.868e+00  
OBS:  56292.191  i NULL   2.634e+01   5.631e+00  
OBS:  56292.199  z NULL   2.713e+01   5.186e+00  
OBS:  56304.051  g NULL   1.068e+01   2.518e+00  
OBS:  56304.055  r NULL   1.728e+01   1.712e+00  
OBS:  56304.070  i NULL   1.865e+01   2.544e+00  
OBS:  56304.086  z NULL   2.194e+01   3.959e+00  
DETECTION:  6 MJDs satisfy g+r+i+z 
OBS:  56312.055  g NULL   1.064e+01   7.575e+00  
OBS:  56312.066  r NULL   1.170e+01   2.981e+00  
OBS:  56312.090  i NULL   1.356e+01   5.032e+00  
OBS:  56312.113  z NULL   1.458e+01   5.438e+00  
OBS:  56320.043  g NULL   9.251e-02   6.171e+00  
OBS:  56320.051  r NULL   9.185e+00   2.504e+00  
OBS:  56320.059  i NULL   1.337e+01   3.669e+00  
OBS:  56320.070  z NULL   1.711e+01   4.409e+00  
OBS:  56328.047  g NULL  -4.497e-01   3.353e+00  
OBS:  56328.055  r NULL   7.616e+00   2.414e+00  
OBS:  56328.070  i NULL   8.966e+00   4.056e+00  
OBS:  56328.086  z NULL   9.786e+00   6.786e+00  
OBS:  56336.062  g NULL  -7.101e-01   3.701e+00  
OBS:  56336.082  r NULL   3.079e-01   3.011e+00  
OBS:  56337.062  i NULL   1.463e+01   2.947e+00  
OBS:  56337.078  z NULL   2.014e+01   3.768e+00  
OBS:  56345.039  g NULL  -6.079e-01   7.139e+00  
OBS:  56345.055  r NULL   7.633e+00   3.775e+00  
OBS:  56346.055  i NULL  -2.043e+00   5.990e+00  
OBS:  56348.027  z NULL   4.143e-01   5.021e+00  
OBS:  56350.023  g NULL  -3.181e+00   6.830e+00  
OBS:  56350.027  r NULL  -1.933e+00   3.937e+00  
OBS:  56350.035  i NULL   1.570e+01   6.691e+00  
OBS:  56351.023  z NULL   1.585e+01   6.105e+00  
END: 
